0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,a_epad_ind,epad_ind,dia_ind,sys_ind,esp_ind,edp_ind,eivc_ind,t_max_dpdt,t_min_dpdt,t_max_p,t_dia,a_epad,epad,s_a_epad,s_epad,min_dpdt,max_dpdt,a_alpha,b_alpha,a_beta,b_beta,cross_ind,cross_max,A_p,P_max,esp,sys,EF,dia,tau,Ees/Ea,iT,iHR,edp,eivc,MC_EF,MC_edp,MC_eivc,MC_dia,t_pulse
0.4271863714657924,0.5297572016115506,0.6077084415521503,0.6572192406991064,0.6799348722243123,0.6899207436076664,0.6985501115257733,0.7071686139984869,0.7158339766494254,0.7245468268719472,0.733307011757675,0.7421143650737515,0.7509687154069371,0.7598698862585674,0.7688176960247611,0.7778119818222823,0.7868525473775482,0.7959391788470914,0.8050716713978506,0.8142498179180157,0.8234734062025277,0.8327422189613114,0.8420560338265031,0.8514146233583891,0.8608177550562498,0.8702652147088062,0.8797567534071062,0.8892921093629332,0.8988710265807415,0.9084932474211616,0.9181585092670048,0.9278665445396252,0.9376170807189076,0.9474098403645114,0.9572445411377138,0.9671209175017406,0.9770386720425485,0.9869974938839524,0.9969970783875848,1.0070371187798173,1.0660194219078871,1.302021983832352,1.784706262634418,2.476410206301873,3.2112727532997916,3.6334180198270793,3.720982007470716,3.720982007470716,3.720982007470716,3.720982007470716,3.720982007470716,3.720982007470716,3.720982007470716,3.720982007470716,3.720982007470716,3.718950073220683,3.932962434766204,4.840445669472194,6.699075012592498,9.472306709963158,12.869015027715967,16.17047426589031,18.728989146818353,20.4627402533748,21.636757972148057,22.49250291715926,23.2015887101327,23.847817178602448,24.412102200238994,24.8425490410739,25.14110683018388,25.35619240663879,25.513375117309646,25.60363153696119,25.629477212400612,25.612633701318796,25.562101604733424,25.474475983849015,25.355644052341827,25.21485741439876,25.052720957425546,24.869585356409406,24.670181014472774,24.4565261324444,24.22829223559144,23.98560058388634,23.697477001202312,23.183313579557307,22.21338757430685,20.79588581140477,18.99258608540655,16.88213659273832,14.556628797065375,12.117582327717447,9.671516817770598,7.325309621895272,5.181635961166535,3.3344194501477,1.864656387765017,0.8512177130593633,0.4173279095201901,337,304,245,318,331,301,306,0.5255913423671821,0.8195661609793348,0.6503079320814287,0.0,12.290945750289431,11.434223386918712,5.256735828570874,4.208502590617123,-277.23043970035684,387.96627896911076,-2.4696596431721134,844.5662454992917,3.4561308026538233,-1039.2295406198434,317.89780677210086,59.466861461307644,11.86258456860407,42.16840848776033,23.303371577558057,25.63173952060559,0.44737369957127926,0.4271863714657924,0.0213969277537606,0.8095410935458778,0.89083278367319,67.3527076008594,4.208502590617123,17.968053199113015,0.519572260152042,3.716466598026198,11.434223386918712,0.0089083278367319,0.3919664248162036
0.2162615714411011,0.22169186841782207,0.22695736021942148,0.2320582642639437,0.2369951881904239,0.24176930746069458,0.24638238156634762,0.25083661588796574,0.2551347447570327,0.25928004249560205,0.2632763259673831,0.2671279507641406,0.27083979975252914,0.2744172627342117,0.2778661427634024,0.28119276273361715,0.28440385559868947,0.2875064319570457,0.2905077388981493,0.29341518392205407,0.29623624535375276,0.29897837972235547,0.30164892985822406,0.3042550376386905,0.3068035384804134,0.3093009623084112,0.31175344175986247,0.31416665429055557,0.3165458104455778,0.31889564878017324,0.3212204393373199,0.3235239976427714,0.3258097068830101,0.32808054593919833,0.33033911619980416,0.3325876884979931,0.33482822917735483,0.337062428958677,0.3392917376935343,0.34678812747347515,0.37326081852200566,0.4233812090290755,0.4913706722532192,0.5682585113505801,0.6435815692531224,0.7071818575348118,0.7497501268757059,0.7647893033077057,0.7653388751270821,0.7653388751270847,0.7653388751270847,0.7653388751270847,0.7653388751270847,0.765338875127085,0.7654890037185716,0.8478950626665674,1.188544436630558,1.8823638391863968,2.9217605333626993,4.2953581595212835,5.988122331793638,7.981525056226053,10.253747360245542,12.779917918196176,15.528593031411232,18.376054405178994,21.04422622175571,23.248361993656143,24.80142577972476,25.74807216692403,26.21690113224259,26.29800337566141,26.059589513678503,25.594995644034803,25.01763526759926,24.439673473470762,23.957500849792687,23.637275531682892,23.500525159770945,23.51654201990096,23.610287865248456,23.690291719082957,23.688094199677238,23.587576201251444,23.422415558183012,23.199417262849664,22.70697987117099,21.751875649120745,20.35873812732632,18.588287123050417,16.517741190720702,14.23745264752754,11.84696820249828,9.450686799849164,7.153310919114922,5.055377853633828,3.2488017106548086,1.8125159659280423,0.8094282735023626,0.2832289834794583,0.2106084977961771,337,310,246,316,331,301,313,0.375742900058464,0.5342594360206285,0.410968796938945,0.0,12.041141935100407,17.38748635659253,5.147378365374659,9.318476657453385,-412.25635185660474,487.9081698489353,-2.420349956470675,827.6990772657178,2.864500479707134,-870.6076623526191,321.3537942327489,49.9104353827978,14.714314145846469,37.12086083593622,22.833691606976977,26.34628620470403,0.38488248675332504,0.2162615714411011,0.01434165939518666,0.6257056228522291,0.58709828134135,102.19753984446578,0.9483981772664304,24.44334307965702,0.4085440212959111,0.7656652416303165,17.38748635659253,0.0058709828134135,0.2641942266036075
0.2330073830225103,0.2832716004000066,0.3303989263348837,0.3738641269314884,0.41320031181128186,0.4480231562469702,0.4780678039209065,0.5032317693328141,0.5236272235913546,0.539657281133593,0.5520831240877159,0.5619779608492979,0.5704431832326865,0.578266912672115,0.5858575829339195,0.5933842272197032,0.600908384870068,0.6084510283811706,0.6160190485751706,0.6236146191026203,0.6312383581359702,0.6388903756885023,0.6465706163465768,0.6542789703164489,0.6620153090707539,0.6697795113754279,0.677571433554469,0.6853909243027834,0.6932378367732386,0.7011120240077209,0.7090133368691218,0.7169416240574342,0.7248967321207757,0.7328785054638103,0.7408867863565737,0.7489214286709075,0.7569822670745924,0.7650691286498782,0.7731818453548448,0.7813202489206436,0.8048127832095194,0.8848908402870699,1.0364194798196338,1.2385994975008312,1.4538571772127946,1.632151561345632,1.7137007081291025,1.7247522210307271,1.7247522210307271,1.7247522210307271,1.7247522210307271,1.7247522210307271,1.7247522210307271,1.7247522210307271,1.7247522210307271,1.7191512465042964,1.8740332263294819,2.5519398824225927,3.9403652432635408,6.02411631811105,8.778220954787843,12.000349849442799,15.130801680283817,17.641223387797893,19.37899146273383,20.29347486413784,20.39168512183441,19.841174886701186,18.940276386594316,18.05582318899376,17.48843644681645,17.31269612707246,17.34382565805207,17.35454464211324,17.306232348307724,17.2700339547308,17.244828331682832,17.19388575407412,17.131193276750306,17.071864687703904,17.001582814113814,16.920417463820556,16.838042758228013,16.749431937641564,16.652749463249958,16.55184662584204,16.414806870650693,16.076763816671292,15.40294400604434,14.418187679987287,13.165412650409616,11.699256809859525,10.083697257825435,8.389260959338685,6.689948444951731,5.060008758921868,3.5707716703755095,2.28748709718076,1.2676106182873137,0.6211056905563788,0.2611292965108719,337,305,245,310,331,301,305,0.456237730022652,0.6995645193680664,0.494257540857873,0.0,8.509698712258864,10.6848780707903,3.6229444940342774,3.1777090923911024,-225.63285010903263,430.74691040959925,-1.715703655871439,586.7018307409338,3.2753832103257703,-988.3070010785697,315.5642997292749,45.28700803290633,9.597288391524582,32.318069585483826,16.160169619834186,20.526107405198367,0.4999648856782961,0.2330073830225103,0.018341060101037605,0.9998595525766165,0.76039621670442,78.90623162230054,2.079868373148107,10.6848780707903,0.6149920104501775,1.712305610971992,10.6848780707903,0.0076039621670442,0.3345743353499448
0.1551128285312592,0.15939139589913265,0.16339659677173368,0.167135321867632,0.1706166572607185,0.1738522484876422,0.17685631688911962,0.17964536672158674,0.18223808612182849,0.18465495657150474,0.18691765812660205,0.1890483021164102,0.1910685691956892,0.19299887147575537,0.19485763725491997,0.19666094435481818,0.1984222927345176,0.20015264761277102,0.2018606939669535,0.20355316364920786,0.20523518289998166,0.2069106007178485,0.20858227522511114,0.2102523103141456,0.21192224465240606,0.2135931969423409,0.21526597554858598,0.21694116251796855,0.2186191753970155,0.22030031239795642,0.2219847854293347,0.22367274413678154,0.22536429333773633,0.22705950562687455,0.22875843247518557,0.23046110628290437,0.23216754682657853,0.2338777663513611,0.23559177128807202,0.24123274813787174,0.26078936132133984,0.29673201763227286,0.34288457246663223,0.3906400173911781,0.43157612222152636,0.45950250672454607,0.4702765096904723,0.4712829455095113,0.4712829455095113,0.4712829455095113,0.4712829455095113,0.4712829455095113,0.4712829455095113,0.4712829455095113,0.47136544384500667,0.5689051623209411,0.9725776880322498,1.7947605465169179,3.026455956373851,4.65418278860341,6.660125148648402,9.022327179531992,11.714933182019687,14.708470388157677,17.9701788778032,21.46441131437968,25.114493676051385,28.69278291750933,31.79010843262326,33.97630514500054,35.02176507888953,35.03791806946669,34.35877297860712,33.364166473994885,32.37410862432083,31.622811519965392,31.250579604943837,31.287009098507284,31.64296977811061,32.13305739432481,32.53909261185974,32.696321707218566,32.559924046238194,32.213434360123536,31.811547870289655,31.42747747208024,30.75286347304209,29.453762869947976,27.5588641195059,25.15075627433205,22.334469412136432,19.232897712653806,15.981441257816877,12.722099976404614,9.597286655754314,6.743748737232985,4.286504694738992,2.3329171843092973,0.968546565896678,0.25257363552034007,0.1505072519989283,337,311,246,316,331,301,314,0.331301570694978,0.4638221989729692,0.356786306902284,0.0,16.245549831098867,23.847911711589333,6.868884735657465,13.523220407673255,-645.8922099788455,725.1560993049334,-3.292078517932955,1125.6760103745048,3.696082379981044,-1125.6337084625152,322.1605443442276,65.09820301328637,20.0467307713441,48.7273887748338,30.925212509471592,35.2024690558539,0.3653422995355845,0.1551128285312592,0.012455976983446363,0.5756525120048848,0.50969472414612,117.71752219039864,0.688002006614513,33.54139968786551,0.2988595511968184,0.47146228971711,27.573152783536596,0.0050969472414612,0.229362625865754
0.6370729987619995,0.6426198592709979,0.6483638889682185,0.6541661128845138,0.6599964709017639,0.6658481618158244,0.6717195485910128,0.6776101431263611,0.6835197105598623,0.6894480706493961,0.695395069236734,0.7013605246275206,0.7073442668980554,0.7133461266649501,0.7193659334646866,0.7254035157470976,0.7314587008822578,0.7375313151713443,0.7436211838595905,0.7497281311487465,0.7558519802096405,0.7619925650785615,0.7681496977742935,0.7743231953800378,0.7805128770763289,0.7867185610819495,0.7929400646683906,0.7991772041746316,0.8054297950222558,0.8116976517307238,0.8179805879328627,0.824278416390651,0.830590957967412,0.8369180186260871,0.8432594044209937,0.8496149247906608,0.8559843883849169,0.8623676030819308,0.8687643760054551,0.9025232067137479,1.0325108428335947,1.2856499617533508,1.631584720897926,2.0030339888809707,2.3027219559492824,2.428418793393544,2.441142648976025,2.4411426490961183,2.441142649096654,2.4411426490966623,2.4411426490966623,2.4411426490966623,2.4411426490966623,2.4411426490966623,2.443964512283015,2.522114586110236,2.832155503959627,3.4636518433354055,4.409692266210616,5.659920718558374,7.200653187743852,9.01502292456839,11.083166605687735,13.382447161362046,15.87173386156299,18.369501608170406,20.490173097884476,22.000142140308135,23.034824496255066,23.79882282070451,24.395287349750145,24.87878730632181,25.2893975959536,25.653198785286282,25.98011144490449,26.26720006818607,26.506643022640024,26.693600607570925,26.829342439072644,26.918998799049135,26.967203839093887,26.975989345957128,26.94570158312739,26.87690730079725,26.768236722580678,26.565408131558527,26.010956489379453,24.934068237059474,23.363014707505567,21.366028017265783,19.030620695441858,16.458716089414633,13.762602818285854,11.060035988154015,8.469097931202883,6.103042597400478,4.065348534590648,2.4451963932999403,1.3135684740363252,0.7195558173916003,0.6326060266714311,337,309,246,326,331,301,311,0.5973822012205089,0.8628854017629572,0.758580572978424,0.0,13.98159576558329,14.9325337662915,6.206812618876404,8.237020943365673,-287.88093350458695,267.30682343142826,-2.729761043593414,933.9110674565638,2.5346720409956904,-768.2811269013769,323.3381765912975,51.275109091112085,14.457064765937396,37.89615976324963,26.153820580646293,26.98043615903851,0.3098556491201687,0.6370729987619995,0.023177156271463644,0.4489722312805271,0.94822571622303,63.27607337943948,2.613582582786276,19.90736202938622,0.3270213097744421,2.4472771342843855,17.541422919823447,0.0094822571622303,0.4267015723003635
0.0904824099678735,0.1060613727935295,0.12135023512828003,0.13630443948698648,0.15088011880962646,0.16503491673000914,0.1787286036614309,0.1919232095031822,0.20458377449226833,0.21667898538218022,0.2281818459898054,0.2390703906147111,0.24932843918724976,0.2589463884781939,0.2679216930609989,0.2762604168699731,0.28397773055655745,0.2910981080462252,0.29765574299554537,0.30369431927114576,0.309265996458718,0.31442947222874407,0.3192471245987835,0.3237815260518569,0.3280918208097926,0.33223106157656507,0.33624423476165954,0.3401676668820277,0.3440295563430369,0.34785108574928386,0.35164775285096755,0.35543066565470616,0.35920766053377085,0.3629841979561583,0.36676404890232656,0.3705497918010403,0.3743431745841535,0.37814537455154046,0.38195717784357597,0.3921501786081747,0.42622814890437627,0.49075374105193464,0.5785580845700367,0.6772333382122788,0.771202135173176,0.8438729199278487,0.876315130487033,0.88079897195437,0.88079897195437,0.88079897195437,0.88079897195437,0.88079897195437,0.88079897195437,0.88079897195437,0.8781652015640657,1.0873573848144114,1.966780890684304,3.757955977783166,6.441280984822291,9.95891820901225,13.988528907089604,17.700888063500667,20.180579649897805,21.077899350214715,20.567067882607493,19.1078689647252,17.39451471789236,16.211263332191006,16.057202722648025,16.71603943554524,17.30991313875865,17.17570561252232,16.642551661212277,16.496146912079197,16.826082452385595,16.986204709470698,16.68827500976166,16.41839020067217,16.51449509974441,16.61632329233765,16.41230204908522,16.185376967327766,16.193971993232022,16.20586104757755,16.022707748595252,15.797717498457903,15.466303786431183,14.811867532806792,13.857291393943845,12.644180514897863,11.225444955414906,9.662994013565504,8.025036973538402,6.383107865180202,4.808948700367345,3.371447510475395,2.1335837301945064,1.1494532377089517,0.46290369588664176,0.12280696204058092,0.0744964712168389,311,305,246,308,308,301,305,0.39595524765473294,0.4362218830094515,0.4160885653320922,0.0,17.917120044621047,12.328349658555938,16.4580169232658,2.755827614292274,-251.00154578933945,608.4268196556704,-1.6844979529616726,541.7959834157012,4.0832168145176695,-1233.0527787693334,307.7213131606878,23.44006131384458,15.122734851588493,20.417709330696823,21.10767061028458,21.10767061028458,-0.03379229610985002,0.0904824099678735,0.035511011652523274,-0.03268770355226103,0.6711105892453101,89.4040430318233,1.3468156078494746,12.328349658555938,0.570714372778931,0.8750733841493609,12.328349658555938,0.0067111058924531,0.3019997651603895
0.1701104165713505,0.18290314361382254,0.19534952661188512,0.2074470890008584,0.2191937288916737,0.23058811183260025,0.24162973436860624,0.2523186493809724,0.262655676665125,0.27264246844264195,0.2822815672998876,0.2915764627413447,0.30053164511603153,0.3091526553130128,0.31744596194433644,0.3254193724097547,0.3330819255391486,0.34044371658865674,0.34751596918931527,0.35431101887289745,0.36084225121541563,0.3671240099886281,0.37317147344801055,0.3790004987257407,0.3846273390803261,0.39006867784377897,0.395341275490056,0.4004616635067774,0.4054459560850434,0.41030965421282956,0.4150674629261564,0.41973314427250225,0.4243194108436466,0.4288378611740262,0.43329893102916356,0.43771196728657435,0.44208523138691086,0.4464259396709467,0.4507403542832346,0.45839884746111503,0.47960474671456577,0.5175336553580496,0.5663612696036678,0.6179570820465333,0.6644448707574426,0.6996049687918073,0.717138101894767,0.720839557667818,0.720839557667818,0.720839557667818,0.720839557667818,0.720839557667818,0.720839557667818,0.720839557667818,0.720318361734804,0.851371081536403,1.3968126738176154,2.5077448954221353,4.172009794815823,6.371391732978773,9.081817897985287,12.273621570350379,15.911866569959177,19.77869728609909,23.307055149903526,25.781232571801443,26.641638098715685,26.043921347240165,24.74386813178947,23.637569605158834,23.34646524710962,23.983213149113297,25.0978982500879,25.936965814106177,25.97970815163625,25.352920910704803,24.720618970693874,24.68708325881274,25.247386962000927,25.826875373747722,25.865295629628932,25.354154527110612,24.80584036013376,24.67817162085492,24.807742689782888,24.749318678580448,24.23995397661566,23.21681494651295,21.72444025079124,19.82787495307704,17.609838106468327,15.167118082368036,12.606352586873301,10.039377199861375,7.578352658217467,5.33097781452977,3.3957140810003414,1.8571175908825983,0.7828289719095747,0.23152061659365497,0.1568381216678601,337,308,246,311,319,301,308,0.44127203646631397,0.6476734728779769,0.46262390919855495,0.0,12.814357870327315,18.355221427845898,5.429531786102024,7.866380390631371,-364.2900712269467,547.1272060587246,-2.5927584128189247,886.5739429903049,3.8940634907041614,-1181.0163337090357,318.73701905958023,60.165855346752096,15.584789649086606,43.965977545438605,26.131614486549807,26.72919464220348,0.40564008932718665,0.1701104165713505,0.01735464188080878,0.6824822503052124,0.7117290910747,84.30173889534419,1.0122944308209918,18.355221427845898,0.4406209759531283,0.7197065230308309,18.355221427845898,0.007117290910747,0.320278090983615
0.2280428675704043,0.22904006862874476,0.23054016281693435,0.23216406936816847,0.23383389031720542,0.23552376690609456,0.2372241674917673,0.2389314601371933,0.2406442456360346,0.24236198292809993,0.2440844623856914,0.24581160223289306,0.24754336996095275,0.2492797545674445,0.2510207493680307,0.25276634914711504,0.2545165512105314,0.25627135348741037,0.2580307539384818,0.25979475053233253,0.2615633412425947,0.26333652395531776,0.26511429648128887,0.2668966591032874,0.2686836088068808,0.2704751417693951,0.2722712552575107,0.27407194680276953,0.27587721385263736,0.2776870537971377,0.2795014639768493,0.281320441656704,0.2831439840342215,0.28497209072398677,0.2868047581199204,0.28864198174458683,0.29048375824499123,0.2923300845105667,0.30444472592128113,0.35194288136864493,0.44500911206430727,0.5771435147693655,0.7340346977538226,0.8930751062472267,1.0248493107418921,1.0896085625437733,1.1012301874849744,1.1012301874849744,1.1012301874849744,1.1012301874849744,1.1012301874849744,1.1012301874849744,1.1012301874849744,1.1060349781835446,1.2216703038253756,1.6730959737887874,2.5875242181208398,3.9549469759055795,5.760396431402687,7.984110557078606,10.601749175593943,13.58465963041352,16.84829588033165,20.164521693705534,23.21765722523778,25.77195451927862,27.76034086777907,29.22307757981314,30.183399043997408,30.656640369941183,30.702183109489074,30.41775694440064,29.915769391886368,29.31441612961681,28.726551212233815,28.24111879398509,27.90655594742181,27.722526186812985,27.644800922264057,27.606585050441833,27.54882201038891,27.442945331760907,27.29315454143067,27.117281761018383,26.874150106699542,26.300299071241728,25.187930700910897,23.568522119389723,21.512659626887736,19.11001353111437,16.46543040099899,13.694361634929491,10.917827493923626,8.257145548876771,5.828750903615624,3.7390294792118324,2.0792835613880087,0.9222003127215058,0.3173176902700548,0.2280428677083122,0.2280428675704241,337,309,247,316,331,301,311,0.25850206058886177,0.375244926661251,0.2876877771069591,0.0,13.947570902282406,18.96124486349649,5.956720878333901,9.452218895164568,-672.8874680835893,798.6881592440566,-2.8055289845811258,959.4108387061218,3.330040886008284,-1010.0213889130633,320.986032130377,58.87522191866071,16.45440788288945,43.46033685798965,26.457667155810125,30.76580237553628,0.39122268558886686,0.2280428675704043,0.010194518909518238,0.6426367677108573,0.41693880740138994,143.9060095507914,1.3510556625208707,25.003102239701334,0.3064568828080291,1.1114531464181023,18.96124486349649,0.0041693880740139,0.1917918514046394
0.2226487261492745,0.2574073480221908,0.2874567492032352,0.3124566409937788,0.33229565929486293,0.3472018688812151,0.357901915088338,0.36569871098326373,0.37206089297450134,0.3779358794571547,0.3836967393264248,0.3894516710972786,0.3952276845364128,0.40103110689448257,0.406863341377852,0.41272464793823027,0.4186150239348546,0.4245344058540622,0.4304827149053836,0.4364598671959401,0.44246577597084225,0.44850037265380316,0.454563550354613,0.4606552101704432,0.4667752561834911,0.4729235902232396,0.4791001118654264,0.48530471843146544,0.4915373049880072,0.49779776434705597,0.5040859870666151,0.5104018614516396,0.5167452905216078,0.5231161487030427,0.5295143097463851,0.5359396529576497,0.5423920554016922,0.5488713919059283,0.555377535064522,0.5760599710514551,0.6459144065551565,0.7675359641490972,0.901638392961648,0.9954523925153951,1.026028945417084,1.0273089743144632,1.0273089743144632,1.0273089743144632,1.0273089743144632,1.0273089743144632,1.0273089743144632,1.0273089743144632,1.0273089743144632,1.0273089743144632,1.023941206918147,1.1583177525458852,1.731398269528448,2.898657034572744,4.647319431971032,6.958182363910393,9.741398122552683,12.764182258709528,15.727171058229425,18.402400800359224,20.672915577945215,22.429486863525693,23.583084299879868,24.11070160937428,24.051129960608712,23.50188754963183,22.615523702491668,21.580508205751325,20.593656529854165,19.820680628010635,19.348681942442862,19.151586004358492,19.104293189505714,19.06180158778577,18.951172560400952,18.792509469914066,18.637178302312282,18.501854179894515,18.364049000034733,18.201699172870246,18.01669369401408,17.79483782552668,17.394251031734196,16.660142805929635,15.58916509103322,14.227831309610691,12.63579822491722,10.882546368059346,9.044622213413168,7.202298706520777,5.436071860989762,3.8231462113911525,2.4340624596384535,1.3314220833390185,0.6186962175075768,0.22634261231876635,0.1832475416880466,337,306,246,313,332,301,311,0.540651390001638,0.8199879415024843,0.6037273855018291,0.0,9.193908384675046,11.560138881911373,3.893885609116281,3.7643459659548233,-206.5132918468733,339.50853110642043,-1.860861638180433,636.304280451481,3.059262654335009,-924.5742333446015,317.2437160115063,45.95761937186114,10.37702363329321,33.02833439308326,16.79600069776781,24.188414089742267,0.49146691752990124,0.2226487261492745,0.02172078024202392,0.9664404037249614,0.90108565000273,66.58634503814173,1.3273877668479328,23.330999535507328,0.6116664873211972,1.0199877408442108,8.528904282980237,0.0090108565000273,0.4054885425012285
0.2905919249844555,0.3064785066395486,0.3215534737676931,0.3357885093579504,0.34916083882213744,0.3616549530110207,0.3732636392680156,0.38398822019263745,0.3938400943537968,0.4028419628576706,0.4110289766051065,0.4184496170824269,0.42516596629223974,0.43125288023806324,0.4367953173789192,0.44188464229968455,0.44661240285074466,0.451063886136063,0.4553132524068305,0.4594208757226879,0.46343313352550597,0.46738398711065027,0.47129739272721777,0.47518978065524575,0.4790721887071142,0.48295192691311467,0.4868337741268934,0.4907208260357078,0.4946150731415264,0.4985177846346408,0.5024297613770888,0.5063515014389369,0.5102833077537093,0.5142253578117375,0.5181777541637204,0.5221405408355562,0.5261137267797832,0.5300973025038085,0.5340912456771977,0.548908248354235,0.6027151509750142,0.7066501328198554,0.8514457642235147,1.01981999670305,1.1879406872687213,1.3281768361608484,1.4046896373289162,1.4226244784726936,1.4226244740398883,1.4226244740267082,1.4226244740267082,1.4226244740267082,1.4226244740267082,1.4226244740267082,1.4228432114545189,1.556447647096038,2.108860653819339,3.233989126379009,4.919522604287924,7.147014726337765,9.892076545149669,13.124668504611648,16.80941733272944,20.76152123569877,24.292373581098285,26.49697417738768,27.310491924902994,27.45819366476534,27.553974025819024,27.863739963760924,28.368539725498277,28.869978121300672,29.199185463155228,29.374146564442253,29.526858962542335,29.710971171138624,29.857061733832452,29.909061220503425,29.910737815801234,29.920237182038584,29.919122085468658,29.864250787548105,29.76884922963415,29.670257104211462,29.559835217013774,29.348143715742456,28.737228990214327,27.528258383992465,25.7648253729151,23.52378908140083,20.902892729899122,18.016504251427996,14.990629837106454,11.95741763574761,9.049400011064384,6.3938370355094305,4.107073555380153,2.289023538034323,1.019377971055284,0.3564705561850532,0.2737512553767479,337,308,246,325,331,301,310,0.401739413208419,0.5896497839026795,0.5118937684429855,0.0,15.236414883161858,19.284003278466628,6.510291252631554,8.661109420898153,-472.8140685681171,616.1241198006221,-3.0636781687619443,1047.6959577559371,3.992279715358961,-1210.3381490520933,320.0180817248963,67.26354716629658,17.260209080814242,49.09332279041322,28.89762066320451,29.928289764606937,0.41137370581794186,0.2905919249844555,0.015805180039840754,0.6988707604195248,0.6479667954974501,92.59733742056558,1.7194281166672691,26.0969576279046,0.3472623621793376,1.4230999901741226,19.284003278466628,0.0064796679549745,0.29158505797385253
