time_ind,v_la,v_lv,v_sas,v_sat,v_svn,v_ra,v_rv,v_pas,v_pat,v_pvn,p_lv,q_ao,p_sas,p_sat,q_sas,p_svn,q_sat,p_ra,q_svn,q_ti,p_rv,q_po,p_pas,p_pat,q_pas,p_pvn,q_pat,p_la,q_pvn,q_mi,T
0,76.62805833628666,121.54668300486674,5.375897743277854,107.50486745640347,108.51287120950644,23.590175149434454,96.93876341792138,1.0315437704562338,17.660210587937232,71.21092932391026,4.0765069965963345,-0.0,67.19872179097335,67.19054216025263,2.757340474563595,5.293310790707581,57.89827821228736,0.10174885924526816,69.22082575283083,-0.0,0.883213310671241,-0.0,7.022754020081875,7.019157878169763,1.5627002053513206,2.3941733684794526,28.321692960325596,0.6692372920011334,465.9676214075422,-0.0,5.729224051237106
1,76.96018043760985,121.54668300486674,5.3739234472678765,107.46538586600992,108.50475902208997,23.63974322325446,96.93876341792138,1.0304241857299752,17.641038987011886,70.8990984082387,4.081988502624364,-0.0,67.17404309084864,67.16586616625669,2.7562762462080275,5.292915074248238,57.8755655560041,0.1023219933697595,69.20790774504637,-0.0,0.8866221144405854,-0.0,7.015131882890666,7.011538009029347,1.5639525183805412,2.383689341928225,28.345359207246105,0.6750763177217574,461.55817461995196,-0.0,5.729940204243511
2,77.28915820860188,121.54668300486674,5.371949911571818,107.42591977158116,108.49663982964157,23.689302045827674,96.93876341792138,1.0293037264523894,17.62185157475488,70.59042850878124,4.098419746853856,-0.0,67.14937389464791,67.14119985723873,2.7552165605556813,5.292519016080024,57.85286227458866,0.10289555793362441,69.19497944195199,-0.0,0.8968402710891613,-0.0,7.007503791750604,7.003911855579203,1.5651406855396786,2.373311591490918,28.36827774460862,0.6808888155481053,457.1846029982052,-0.0,5.730656357249916
3,77.61501624192803,121.54668300486674,5.369977134085223,107.38646917470746,108.48851364364846,23.738851606181072,96.93876341792138,1.0281824360606175,17.602648837960665,70.28489450264111,4.125803112893508,-0.0,67.12471417606548,67.11654323419268,2.7541590129748887,5.292122616763288,57.83016836953299,0.10346955322047312,69.18204084723753,-0.0,0.9138692629202386,-0.0,6.999870042381915,6.996279611298739,1.5662716270624988,2.363039272513894,28.390455045155615,0.6866745491525609,452.8467422114415,-0.0,5.73137251025632
4,77.93778109422935,121.54668300486674,5.368005113997673,107.34703406921356,108.48038047876254,23.788391896648427,96.93876341792138,1.027060354661846,17.5834312868645,69.98246928283471,4.1641356287249405,-0.0,67.10006392497111,67.091896293259,2.7531011139395436,5.291725877012755,57.80748383804202,0.10404397935233561,69.16909196880559,-0.0,0.9377072417141117,-0.0,6.9922309078344815,6.988641478984059,1.567353196247518,2.3528714736367924,28.411898085973334,0.6924332911471791,448.5444074939738,-0.0,5.732088663262725
5,78.25747749360244,121.54668300486674,5.366033852433821,107.30761444743578,108.47224034869555,23.837922910057053,96.93876341792138,1.0259375138363822,17.56419939996239,69.6831276111892,4.213413222721569,-0.0,67.07542315542297,67.0672590296479,2.752040570032731,5.291328797497291,57.784808676779,0.10461883644316253,69.15613281405506,-0.0,0.9683516754337863,-0.0,6.98458660310716,6.980997648816305,1.5683934369666268,2.3428073463302947,28.432613385920472,0.6981648362042274,444.2774250937904,-0.0,5.732804816269129
6,78.5741306742302,121.54668300486674,5.364063352001814,107.26821030005743,108.46409326751181,23.887444639051136,96.93876341792138,1.0248139398600997,17.544953669044155,69.38684373545595,4.2736303095339805,-0.0,67.05079190002287,67.04263143753641,2.7509755014033335,5.290931378902965,57.76214288148114,0.10519412460957173,69.14316339057858,-0.0,1.0057990906980356,-0.0,6.9769373070861995,6.973348316260319,1.5694003420687963,2.33284602478141,28.452607619121746,0.7038689817768893,440.0456158387087,-0.0,5.733520969275534
7,78.88776578203056,121.54668300486674,5.3620936161160735,107.22882161695796,108.4559392492697,23.93695707627846,96.93876341792138,1.0236896551545251,17.525694586477353,69.09359199492799,4.344780480010783,-0.0,67.02617020145111,67.01801351059925,2.749904458625954,5.290533621915545,57.739486447314526,0.10576984396797712,69.13018370596758,-0.0,1.0500455018249497,-0.0,6.96928317241744,6.965693677010581,1.570381356524233,2.3229866462548525,28.47188744763475,0.7095455300956507,435.84880009742363,-0.0,5.734237122281939
8,79.19840815017388,121.54668300486674,5.360124649614869,107.18944838650424,108.44777830821135,23.98646021429173,96.93876341792138,1.0225646754884128,17.5064226524312,68.80334654049693,4.426855732645961,-0.0,67.00155812018606,66.99340524156565,2.748826807801468,5.290135527229771,57.716839368339,0.10634599463603936,69.11719376791643,-0.0,1.1010859328893472,-0.0,6.961624306454624,6.958033929862377,1.57134287795293,2.3132283416811235,28.49045960335436,0.7151942893508476,431.68679491755864,-0.0,5.734953275288343
9,79.50608353772276,121.54668300486674,5.358156457268583,107.15009059698852,108.4396104588773,24.035954045487802,96.93876341792138,1.0214390140135576,17.487138376400015,68.51608109045408,4.519846820728236,-0.0,66.97695571585747,66.96880662311833,2.7477425601977576,5.289737095554938,57.694201638132746,0.10692257673369365,69.10419358428327,-0.0,1.1589146336057958,-0.0,6.953960798735225,6.950369277317318,1.5722900189433424,2.3035702274463192,28.50833094566525,0.7208150697162452,427.5594128819716,-0.0,5.735669428294748
