time_ind,v_la,v_lv,v_sas,v_sat,v_svn,v_ra,v_rv,v_pas,v_pat,v_pvn,p_lv,q_ao,p_sas,p_sat,q_sas,p_svn,q_sat,p_ra,q_svn,q_ti,p_rv,q_po,p_pas,p_pat,q_pas,p_pvn,q_pat,p_la,q_pvn,q_mi,T
0,77.8603813375665,106.08365652643917,5.255081615858039,105.08876227041323,100.79963562335723,20.693223188103794,99.98034314856675,1.791155703419036,71.20423165836874,41.24352892790482,2.880722028074065,-0.0,65.68852019822549,65.68047641900871,2.7054592344390844,4.917055396261165,56.83796378567496,0.07230865022626717,64.59662328046531,-0.0,0.34983649174706005,-0.0,15.39261789751665,15.395612301613864,0.9869433281841447,2.561497575213612,49.96683999272859,0.6909522345071275,512.821703788968,-0.0,5.919965783432126
1,78.13514410107075,106.08365652643917,5.253624300519483,105.05960452676533,100.79545404100823,20.728019829439237,99.98034314856675,1.790634670738262,71.17782094284665,40.99569791260346,2.8851831101045278,-0.0,65.67030375649354,65.66225282922875,2.704868450217532,4.916851416634387,56.82110763579025,0.07285211634504707,64.58665733719121,-0.0,0.3522402949837649,-0.0,15.388140309693343,15.38990183852317,0.9497396911314213,2.5461056201297763,50.01769763420546,0.6958708339812162,507.25343823205833,-0.0,5.9205045008571355
2,78.40692407856132,106.08365652643917,5.252167283949431,105.0304555617211,100.79126875093917,20.762811101122583,99.98034314856675,1.7901297789739155,71.15136691040291,40.750876859321,2.8985602065345004,-0.0,65.65209104936788,65.64403472607611,2.704346964280211,4.916647256143213,56.804256715544845,0.0733959474761028,64.57668411556148,-0.0,0.35944839101887516,-0.0,15.383801431731277,15.384182009549066,0.9272502221768395,2.5309006037151898,50.067753434446395,0.7007560171414047,501.74558437190797,-0.0,5.921043218282145
3,78.67575302940381,106.08365652643917,5.250710533761549,105.00131540676517,100.78707975910815,20.797596998097394,99.98034314856675,1.7896327859984669,71.12487822882727,40.509033583029584,2.9208537361321603,-0.0,65.63388167201938,65.62582212922864,2.70387606799955,4.916442915078286,56.78741104806098,0.07394014379820324,64.56670361706777,-0.0,0.3714610055008528,-0.0,15.379530433428771,15.378454688820769,0.9205333019928338,2.5158805270654674,50.11700927131246,0.7056077881805541,496.29759304687906,-0.0,5.921581935707155
4,78.9416630510279,106.08365652643917,5.249254028377821,104.97218408064032,100.78288707226974,20.832377516444378,99.98034314856675,1.7891350925735885,71.09836392756826,40.27013555608939,2.9520612462601146,-0.0,65.61567535472278,65.60761505040061,2.703434457464426,4.9162383937690946,56.77057065296873,0.07448470541271307,64.55671584475175,-0.0,0.388276816853977,-0.0,15.375253415688416,15.372721828664497,0.9298163686746309,2.501043369997741,50.16546803795935,0.7104261645179918,490.90890563558645,-0.0,5.922120653132165
5,79.20468594213519,106.08365652643917,5.247797758048875,104.9430615902512,100.7786906971865,20.867152652245682,99.98034314856675,1.7886282032688934,71.0718329304963,40.03415055135875,2.9921793089128816,-0.0,65.59747197561093,65.58941349390743,2.702999640936208,4.91603369254552,56.75373554627259,0.07502963242081222,64.54672080166277,-0.0,0.40989397793654114,-0.0,15.370897371504977,15.366985358578635,0.9545025558480408,2.4863871309920773,50.21313341483002,0.715211169540893,485.57896699708215,-0.0,5.922659370557175
6,79.4648532028266,106.08365652643917,5.246341725170919,104.91394793034925,100.77449064062671,20.901922401585367,99.98034314856675,1.7881041595545883,71.04529362239782,39.80104664248014,3.0412035154107104,-0.0,65.57927156463647,65.57121745646873,2.7025493101700326,4.915828811737725,56.73690573936105,0.07557492492350205,64.53671849085632,-0.0,0.4363101131816802,-0.0,15.366393907824795,15.361247091502063,0.9932070312243964,2.4719098272092435,50.26000980356328,0.7199628325123373,480.3072255009332,-0.0,5.923198087982184
7,79.7221960378228,106.08365652643917,5.244885943762812,104.88484308405866,100.77028690936174,20.93668676054904,99.98034314856675,1.787555943537695,71.01875344488188,39.57079220101677,3.0991284812202564,-0.0,65.56107429703513,65.55302692753709,2.7020626874675147,4.915623751676019,56.720081238343084,0.07612058302159946,64.52670891539226,-0.0,0.4675223211949354,-0.0,15.36168271512545,15.355508636442089,1.043841152125849,2.4576094943128615,50.3061022345447,0.7246811884166584,475.09313302086264,-0.0,5.923736805407194
8,79.97674535603458,106.08365652643917,5.243430438414999,104.8557470239302,100.76607951016318,20.97144572522388,99.98034314856675,1.7869778278842006,70.9922185461329,39.34335589720747,3.1659478389803737,-0.0,65.54288048018745,65.53484188995678,2.701521723621381,4.9154185126907235,56.70326204367513,0.07666660681573595,64.51669207833318,-0.0,0.503527170996283,-0.0,15.356714574534532,15.349771322744752,1.1037206421932484,2.4434841865163004,50.35141627051383,0.7293662778792486,469.93614496959094,-0.0,5.924275522832204
9,80.22853177494363,106.08365652643917,5.2419752424306605,104.82665971380324,100.76186844979961,21.006199291698767,99.98034314856675,1.7863656582529888,70.96569349823456,39.11870669582798,3.241654247266931,-0.0,65.52469053038322,65.51666232112743,2.7009121347918956,4.915213095112012,56.68644815018979,0.07721299640636095,64.50666798274202,-0.0,0.5443207067429551,-0.0,15.3514537849763,15.344036138975284,1.1697175027031332,2.4295319763256265,50.395957885948846,0.7340181469908156,464.8357202765456,-0.0,5.924814240257214
10,80.47758562129579,106.08365652643917,5.2405203956175646,104.79758111101673,100.75765373503371,21.04094745606426,99.98034314856675,1.785717047437367,70.93918110283255,38.89681385569346,3.326239387479594,-0.0,65.50650494521952,65.49848819438587,2.7002241547052104,4.915007499269774,56.66963954743511,0.07775975189373995,64.49663663168046,-0.0,0.5898984460519165,-0.0,15.345879831561755,15.338303690898952,1.2384231609789211,2.4157509545087157,50.43973335106623,0.7386368472057979,459.79132140724306,-0.0,5.9253529576822235
11,80.7239369331421,106.08365652643917,5.239065941777562,104.76851116892244,100.75343537261975,21.075690214412496,99.98034314856675,1.7850314795173499,70.91268228685684,38.677646927742884,3.419693965305797,-0.0,65.48832427221949,65.48031948057695,2.699453006843097,4.914801725493483,56.65283622030427,0.0783068733779533,64.48659802820706,-0.0,0.6402553807887122,-0.0,15.339988280639925,15.332574178934392,1.3063228817109929,2.4021392299762745,50.48274911435617,0.7432224352168997,454.80241436506714,-0.0,5.925891675107233
12,80.9676154619105,106.08365652643917,5.237611925784491,104.73944983980951,100.74921336930096,21.11042756283731,99.98034314856675,1.7843103246475598,70.88619608766021,38.46117575304092,3.5220077118950153,-0.0,65.4701490723061,65.46215614988134,2.6985991022766314,4.914595774112079,56.636038149992224,0.0788543609588971,64.47655217537576,-0.0,0.6953859777002068,-0.0,15.333790906880392,15.326847394940275,1.3699899164028708,2.388694929657744,50.5250116788923,0.7477749728216322,449.8684686938353,-0.0,5.926430392532243
13,81.20865067414441,106.08365652643917,5.236158390998227,104.71039707749172,100.74498773180815,21.145159497434157,99.98034314856675,1.7835567321834627,70.85971975990574,38.24737046102558,3.633169384911424,-0.0,65.45197988747785,65.44399817343273,2.697667822990515,4.914389645453893,56.61924531509162,0.07940221473628241,64.46649907623481,-0.0,0.7552841789818008,-0.0,15.327314774834383,15.32112274532627,1.4262484893414522,2.3754161983924726,50.566527506014964,0.7522945268104069,444.98895747864356,-0.0,5.926969109957253
14,81.44707175349745,106.08365652643917,5.234705376608006,104.68135283996558,100.74075846685852,21.179886014300152,99.98034314856675,1.7827754593111589,70.83324894697627,38.0362014674743,3.753166769807245,-0.0,65.43381720760007,65.4258455249789,2.696669105217077,4.914183339846595,56.60245769284236,0.07995043480963485,64.45643873382613,-0.0,0.8199434029635569,-0.0,15.320600766234174,15.315399288114824,1.4723403486621751,2.362301198803387,50.60730291866713,0.7567811688387387,440.16335734626847,-0.0,5.927507827382263
