time_ind,v_la,v_lv,v_sas,v_sat,v_svn,v_ra,v_rv,v_pas,v_pat,v_pvn,p_lv,q_ao,p_sas,p_sat,q_sas,p_svn,q_sat,p_ra,q_svn,q_ti,p_rv,q_po,p_pas,p_pat,q_pas,p_pvn,q_pat,p_la,q_pvn,q_mi,T
0,67.14786480140378,93.40063003683723,4.623392693710345,92.45639994013194,99.89242238689603,42.738508796720204,73.00726720840287,5.742244531122555,96.9829541672155,54.00831543755817,2.087255953285513,-0.0,57.79240867137892,57.785249962582114,2.355179992271174,4.872801092043732,49.49378938424447,0.24508527720493967,61.7028775311839,-0.0,0.7733921790622412,-0.0,23.280437306772686,23.27730263940406,2.982581815448482,2.6475675383457205,50.63022616821172,0.5139919321673776,334.818875603363,-0.0,5.123451208993792
1,67.30348903315227,93.40063003683723,4.622295558916452,92.43444736944484,99.88673500998387,42.767245879113375,73.00726720840287,5.740858749051962,96.96075714851733,53.87627400657841,2.0908629800579033,-0.0,57.77869448645527,57.771529605902685,2.3559001317153268,4.872523659023627,49.48121382791413,0.24550317380298609,61.69360646960854,-0.0,0.7754758819678963,-0.0,23.27481901370968,23.271975035946667,2.9675502805425156,2.6410946720186295,50.63384520107891,0.5163621428559468,333.4311445594368,-0.0,5.123916977285519
2,67.45846860378767,93.40063003683723,4.621198086670202,92.41250098921175,99.88104609669121,42.79597864488539,73.00726720840287,5.739480501753508,96.93855092839756,53.744878903361254,2.101670878141459,-0.0,57.76497608337715,57.757813118257,2.356619885675937,4.872246151058132,49.46864182948397,0.24592132034798087,61.684331076135344,-0.0,0.7817193755879351,-0.0,23.269231268421063,23.26664522401586,2.9502654032557545,2.634653489634825,50.63738698560406,0.5187280368380837,332.04906304441647,-0.0,5.124382745577246
3,67.61280575764233,93.40063003683723,4.6201002908855395,92.39056078731994,99.87535564978903,42.824707089464034,73.00726720840287,5.738110763947185,96.916334567244,53.61412784846647,2.119682727281964,-0.0,57.75125363606887,57.74410049207462,2.3572796824950997,4.8719685682824165,49.45607342269402,0.24633971705157534,61.67505134974455,-0.0,0.7921244390262133,-0.0,23.26367802265559,23.261312978091222,2.9310705781925233,2.628243879452776,50.640850918799615,0.5210895959544741,330.6726163725825,-0.0,5.124848513868972
4,67.76650311504515,93.40063003683723,4.619002212614597,92.36862672103949,99.86966367297289,42.853431210831566,73.00726720840287,5.736750338866914,96.8941072982067,53.48401818518121,2.1448965518976757,-0.0,57.737527657682094,57.73039170064934,2.3578239581815383,4.871690910876751,49.443508626646,0.24675836397740827,61.665767291991244,-0.0,0.806689931031036,-0.0,23.258162532916316,23.255978114117745,2.910340172812747,2.621865711236487,50.644236477220296,0.5234468048260333,329.3017865196094,-0.0,5.125314282160699
5,67.91956328796293,93.40063003683723,4.617903917217637,92.34669872332668,99.86397016994323,42.88215100697102,73.00726720840287,5.735399850121736,96.8718685342939,53.35454726492143,2.1773095891365175,-0.0,57.72379896522009,57.71668670207883,2.3582036747219286,4.871413179021644,49.4309474472824,0.2471772611890272,61.65647890443489,-0.0,0.8254142555613251,-0.0,23.25268732746395,23.25064049120896,2.888470464616833,2.615518855148449,50.64754317794683,0.525799648312136,327.9365554862839,-0.0,5.125780050452426
6,68.07198888009704,93.40063003683723,4.616805490748018,92.32477670644477,99.8582751443998,42.91086647586597,73.00726720840287,5.734059736585546,96.84961787346124,53.22571244715618,2.2169182973673065,-0.0,57.710068634349845,57.70298544152764,2.358378031120629,4.871135372897576,49.41838987763683,0.2475964087498864,61.647186188635864,-0.0,0.8482953666918202,-0.0,23.24725418559858,23.245300012868448,2.8658727145156364,2.6092031817459276,50.65077058364922,0.5281481115073021,326.5769052984437,-0.0,5.126245818744152
7,68.22378248637696,93.40063003683723,4.615707037142182,92.30286056477978,99.85257860003573,42.93957761550087,73.00726720840287,5.732730234973966,96.82735511602587,53.09751109992319,2.2637183076091936,-0.0,57.6963379642769,57.68928785298701,2.3583166868982812,4.870857492684694,49.40583589745991,0.24801580672334406,61.63788914615134,-0.0,0.8753307405548975,-0.0,23.241864067022146,23.239956631169466,2.842966665054241,2.6029185620062387,50.65391831134876,0.5304921797550946,325.2228180087621,-0.0,5.126711587035879
8,68.374946693752,93.40063003683723,4.6146086708948975,92.280950182172,99.84688054053073,42.96828442386092,73.00726720840287,5.731411392863148,96.80508025159831,52.96994059908652,2.317704497304929,-0.0,57.682608386185834,57.67559386385716,2.358000629037635,4.870579538562499,49.39328547538115,0.2484354551726707,61.62858777853104,-0.0,0.9065174179578204,-0.0,23.23651716461978,23.234610343618375,2.820170076208308,2.596664867290354,50.65698603494323,0.532831838624918,323.8742756946781,-0.0,5.127177355327606
9,68.5254840807403,93.40063003683723,4.613510512730711,92.25904543624905,99.84118096954697,42.996986898931844,73.00726720840287,5.730103063474426,96.78279346428374,52.84299832880152,2.378870947539216,-0.0,57.66888140913351,57.6619033976553,2.3574227837592563,4.870301510709631,49.38073857012335,0.24885535416104004,61.619282087314545,-0.0,0.9418519796686897,-0.0,23.23121288331554,23.22926119440307,2.797893139658739,2.5904419693657,50.659973491859255,0.5351670739242735,322.5312604600508,-0.0,5.1276431236193325
