time_ind,v_la,v_lv,v_sas,v_sat,v_svn,v_ra,v_rv,v_pas,v_pat,v_pvn,p_lv,q_ao,p_sas,p_sat,q_sas,p_svn,q_sat,p_ra,q_svn,q_ti,p_rv,q_po,p_pas,p_pat,q_pas,p_pvn,q_pat,p_la,q_pvn,q_mi,T
0,63.88770642610487,114.60272768010906,5.164436075417364,103.27618586653472,107.22741274648045,32.60003797629319,89.25903849016963,3.186588203457723,59.37035925469896,51.425507280732454,3.5049505193823576,-0.0,64.55545094271736,64.54761616658449,2.6422808552604464,5.23060549982828,55.48463861952319,0.13425947808236605,67.95128028994553,-0.0,1.1821228912233688,-0.0,17.703267796987056,17.698317742107537,2.469854938303493,2.508561330767464,48.518545104545765,0.46553767395795637,340.50394280158457,-0.0,5.229377426794982
1,64.10982396880239,114.60272768010906,5.162707477160839,103.24161589072888,107.21925311387159,32.64449618296439,89.25903849016963,3.1849720642769315,59.34022748030809,51.23513765160661,3.509981258955133,-0.0,64.53384346451082,64.52600993170587,2.6413178261925876,5.23020746896931,55.464799826072486,0.1348046720815991,67.93870395850281,-0.0,1.1862997405517277,-0.0,17.694289245982663,17.689335453234808,2.4700068382102582,2.4992750073954713,48.52139339445318,0.4687607531078038,338.4190423812779,-0.0,5.230031753299836
2,64.3305819139458,114.60272768010906,5.160979503063215,103.20705826467322,107.21108873634341,32.688946160645855,89.25903849016963,3.1833558118732492,59.31009402975789,51.04612940941708,3.525061978344279,-0.0,64.51224378829052,64.5044114154211,2.640372438060942,5.229809206650861,55.444968460678304,0.13535031190365288,67.92611859662945,-0.0,1.19882074104092,-0.0,17.685310065962213,17.680352664698603,2.4702007809840016,2.4900550931423235,48.52401642874633,0.47197475759044594,336.3467225919796,-0.0,5.23068607980469
3,64.5499881731826,114.60272768010906,5.159252141629992,103.17251299959786,107.20291962319622,32.733387900301615,89.25903849016963,3.1817394193352335,59.279959079706124,50.85847449277008,3.5501946029163527,-0.0,64.49065177037525,64.48282062474901,2.639444175700298,5.229410713326607,55.42514452734614,0.13589639788650074,67.9135242058681,-0.0,1.2196874912563045,-0.0,17.67633010741768,17.671369429160634,2.4704327045385805,2.480901194769299,48.52641554074891,0.47517964189555334,334.28692547895764,-0.0,5.2313404063095446
4,64.76805078498357,114.60272768010906,5.157525382446984,103.13798010113362,107.19474578502233,32.777821396122725,89.25903849016963,3.1801228642164903,59.24982279623753,50.672164719556434,3.5853763900855182,-0.0,64.46906728058765,64.46123756320888,2.638531091015658,5.229011989513247,55.405328027940115,0.13644293019907985,67.90092079085557,-0.0,1.2488977141235784,-0.0,17.667349245646886,17.662385796130806,2.4706964850540314,2.471812913149122,48.52859209940632,0.4783753664551835,332.2395911156564,-0.0,5.231994732814399
5,64.9847786727382,114.60272768010906,5.155799216090231,103.1034595733637,107.18656723364258,32.82224664162918,89.25903849016963,3.1785061273957482,59.219685357675196,50.48719100718488,3.6306029458863436,-0.0,64.44749020112826,64.43966223335266,2.637629510251802,5.228613035787404,55.385518964681815,0.13698990902964645,67.88830835677011,-0.0,1.286447761484991,-0.0,17.658367374420543,17.653401818767264,2.47098301347953,2.462789805228559,48.530547640883924,0.48156188832281827,330.2046528176234,-0.0,5.232649059319253
6,65.2001789099839,114.60272768010906,5.154073637169196,103.06895141742388,107.17838397846992,32.86666363166269,89.25903849016963,3.176889198642249,59.18954690027251,50.303546156095365,3.685869860992124,-0.0,64.42592046461532,64.41809463589028,2.63673580001476,5.22821385260825,55.36571733900844,0.13753733452792258,67.8756869077377,-0.0,1.3323339724288576,-0.0,17.6493844369011,17.644417537687183,2.4712838958368173,2.4538315198095577,48.532283392259224,0.4847391741213385,328.1820576147032,-0.0,5.233303385824107
7,65.41425969099006,114.60272768010906,5.152348642065901,103.03445563198274,107.17019603045097,32.911072360226065,89.25903849016963,3.175272071926959,59.15940757586639,50.12122182621063,3.7511710134167284,-0.0,64.40435802582414,64.39653476998957,2.635845428302647,5.227814440509765,55.34592315180505,0.1380852068678231,67.86305644855922,-0.0,1.386551264081519,-0.0,17.64040039959394,17.635432998153178,2.4715887375989443,2.444937650059083,48.533800782233214,0.48790718594403226,326.1717440191751,-0.0,5.233957712328961
8,65.6270290591349,114.60272768010906,5.150624230222788,102.99997221271407,107.16200340038365,32.95547282140516,89.25903849016963,3.1736547484055158,59.12926752619534,49.94020983125827,3.8264991917454485,-0.0,64.38280287778522,64.37498263294665,2.6349537913610734,5.227414800018677,55.326136402914486,0.1386335262206743,67.85041698397336,-0.0,1.449093649054393,-0.0,17.631415268919255,17.62644824241753,2.4718867768100936,2.4361077966467737,48.53510122174416,0.49106588744669033,324.17365153334725,-0.0,5.2346120388338155
9,65.83849304699463,114.60272768010906,5.148900404211137,102.96550115335917,107.15380609641842,32.999865010736954,89.25903849016963,3.172037236284347,59.09912684999189,49.76050403172317,3.9118476656368544,-0.0,64.36125505263958,64.35343822084982,2.6340578140624604,5.227014931532567,55.30635709085531,0.1391822927155618,67.83776851756008,-0.0,1.519955539377425,-0.0,17.622429090468316,17.61746329991243,2.4721700815195837,2.427341660084086,48.53618577523814,0.494215252356084,322.1877346213336,-0.0,5.23526636533867
10,66.04866196659566,114.60272768010906,5.147177167490449,102.93104244416284,107.14560413247166,33.044248920600694,89.25903849016963,3.1704195473253645,59.068985718365596,49.58209393270744,4.007205343404748,-0.0,64.339714593631,64.33190152760213,2.6331521325432083,5.226614835730288,55.28658521351501,0.1397315065729636,67.825111055431,-0.0,1.5991277260066215,-0.0,17.613441929585075,17.608478221645676,2.47242506360923,2.4186387284247814,48.53705626033055,0.4973552354498782,320.2139154958172,-0.0,5.235920691843524
11,66.25754392675393,114.60272768010906,5.1454545271939045,102.89659607299758,107.13739751958197,33.088624544952204,89.25903849016963,3.168801703648748,59.03884425255139,49.40497128203999,4.112561387249698,-0.0,64.3181815899242,64.31037254562385,2.63223425574479,5.226214513150302,55.26682076646902,0.1402811679674411,67.81244460243816,-0.0,1.6866012106914035,-0.0,17.604453909159428,17.599493043757423,2.472642775915637,2.4099985991239303,48.53771411381489,0.5004858025986808,318.2521327542083,-0.0,5.236575018348378
12,66.46514616638059,114.60272768010906,5.143732492125184,102.86216202657712,107.1291862676561,33.132991878367264,89.25903849016963,3.167183732048269,59.00870255348819,49.22912871307701,4.227904937100627,-0.0,64.29665615156517,64.28885126661106,2.6313028571689956,5.22581396427587,55.2470637442778,0.14083127705547452,67.7997691629386,-0.0,1.7823669766898123,-0.0,17.595465178045657,17.5905077963376,2.4728161238502633,2.4014209128330526,48.53816062265299,0.5036069241463037,316.30233144779146,-0.0,5.237229344853232
13,66.67147649983781,114.60272768010906,5.142011070778149,102.82774029155179,107.12097038742792,33.177350914967825,89.25903849016963,3.165565663249808,58.97856072814893,49.05455827375753,4.353223159648899,-0.0,64.27513838472723,64.26733768222022,2.63035741922362,5.225413189630593,55.22731414084862,0.14138183400646714,67.78708474165501,-0.0,1.8864143689488928,-0.0,17.586475906943093,17.581522511274848,2.4729391470438062,2.392905281646737,48.538397177295366,0.50671856887719,314.3644521282578,-0.0,5.2378836713580865
14,66.87654271436809,114.60272768010906,5.140290271985974,102.79333085423502,107.11274988962681,33.221701648877875,89.25903849016963,3.163947530841554,58.948418880012476,48.88125203977194,4.48850244058006,-0.0,64.25362839982505,64.24583178389724,2.6293980951595994,5.225012189737857,55.20757194953702,0.14193283898963518,67.77439134330963,-0.0,1.9987320839735292,-0.0,17.577486282452796,17.572537219416247,2.473006898609562,2.384451319013293,48.538425165146386,0.5098207062640744,312.4384354582031,-0.0,5.238537997862941
15,67.08035254733164,114.60272768010906,5.138570103752329,102.7589337017766,107.1045247849712,33.26604407422556,89.25903849016963,3.162329371225762,58.9182771085725,48.709202137864175,4.633727763020939,-0.0,64.23212629690448,64.2243335636107,2.6284270917147663,5.224610965120509,55.18783716270071,0.1424842921738584,67.76168897262201,-0.0,2.1193076537725433,-0.0,17.568496506809506,17.563551950420884,2.473017960602933,2.37605864087145,48.53824596262539,0.5129133069896076,310.5242223136404,-0.0,5.239192324367796
16,67.28291370814503,114.60272768010906,5.1368505737937165,102.72454882161702,107.09629508417392,33.31037818514103,89.25903849016963,3.1607112226713605,58.888135510801824,48.53840072337584,4.788883319048015,-0.0,64.21063217242184,64.20284301351099,2.6274476130137367,5.224209516301129,55.168109772170105,0.14303619372782322,67.74897763431075,-0.0,2.248127953572969,-0.0,17.559506792618386,17.554566733196385,2.4729726173697726,2.3677268645549465,48.53786094088402,0.5159963424227483,308.6217536886997,-0.0,5.23984665087265
17,67.48423385848764,114.60272768010906,5.135131686027657,102.69017620500166,107.08806079793793,33.35470397575843,89.25903849016963,3.1590931205171007,58.85799418549972,48.3688400004896,4.953951951000777,-0.0,64.18914607534609,64.18136012812637,2.6264632132313244,5.223807843801812,55.14838977096201,0.14358854381989078,67.7362573330923,-0.0,2.3851787379618314,-0.0,17.550517336205832,17.545581597194825,2.472873510593073,2.359455609780008,48.53727146375308,0.5190697850829119,306.7309707828493,-0.0,5.240500977377504
18,67.68432062975128,114.60272768010906,5.133413442580215,102.65581584497104,107.07982193696012,33.399021440214305,89.25903849016963,3.157475099280708,58.82785323158375,48.20051220437832,5.128915644392973,-0.0,64.16766803225309,64.15988490310723,2.625477901033001,5.223405948144359,55.12867715246882,0.1441413426182137,67.72352807368193,-0.0,2.5304450501333338,-0.0,17.54152832933698,17.536596571903566,2.4727248713811503,2.35124449777458,48.53647889009528,0.5221336082231331,304.8518149252412,-0.0,5.241155303882358
19,67.88318160342202,114.60272768010906,5.131695842449086,102.62146773769904,107.07157851192838,33.44333057264918,89.25903849016963,3.155857188367904,58.79771275192989,48.03340962127424,5.313754967543444,-0.0,64.14619803061396,64.13841733606223,2.6244956904850367,5.223003829850126,55.10897191124037,0.1446945902905978,67.71078986079371,-0.0,2.6839107566336953,-0.0,17.532539935376956,17.527611687989943,2.4725332233803874,2.3430931522573077,48.53548457037445,0.5251877862911692,302.98422766102306,-0.0,5.241809630387213
20,68.08082433896084,114.60272768010906,5.129978883263367,102.58713188073041,107.06333053352651,33.48763136720539,89.25903849016963,3.154239415214424,58.767572850874636,47.86752455994415,5.508449863838944,-0.0,64.12473604079247,64.11695742545683,2.62352062184604,5.2226014894402795,55.08927404231772,0.14524828700469603,67.69804269914111,-0.0,2.845559205149597,-0.0,17.523552306746517,17.5186269765567,2.4723060774857646,2.335001198046084,48.53428985144709,0.5282322942630193,301.1281506305108,-0.0,5.242463956892067
