time_ind,v_la,v_lv,v_sas,v_sat,v_svn,v_ra,v_rv,v_pas,v_pat,v_pvn,p_lv,q_ao,p_sas,p_sat,q_sas,p_svn,q_sat,p_ra,q_svn,q_ti,p_rv,q_po,p_pas,p_pat,q_pas,p_pvn,q_pat,p_la,q_pvn,q_mi,T
0,64.74005172622041,115.64035785964862,5.245915630140237,104.90558004318522,108.83380285206894,30.759930467567795,93.12823569850906,3.200975467284746,51.17533172547559,52.369818529899206,3.5864279042306326,-0.0,65.57394537675283,65.56598752699153,2.6841736781921637,5.308965992783934,56.36391506018645,0.13005093615582008,69.05220075504153,-0.0,1.159083849541479,-0.0,17.78319704047112,17.77759829745963,2.810555198397199,2.554625294141395,47.78080673339166,0.4780293566701236,346.0993229118786,-0.0,5.224594937232801
1,64.96560836489252,115.64035785964862,5.244161235047311,104.870494350709,108.82550599447887,30.805067412727045,93.12823569850906,3.1991382116330565,51.14593346833608,52.17549740401827,3.591528531018323,-0.0,65.55201543809126,65.54405896919388,2.683183687456082,5.3085612680234435,56.34378107799353,0.1306592466198326,69.03869361871482,-0.0,1.1624654054439894,-0.0,17.77299006462839,17.767385751913753,2.8103115044248783,2.54514621483013,47.78033787821951,0.48134453969930124,343.96694585513814,-0.0,5.225248665328051
2,65.18977612099084,115.64035785964862,5.242407480719242,104.8354211711504,108.81720481232237,30.850195528770197,93.12823569850906,3.197301087503316,51.116535464376646,51.982564776009134,3.606816212411673,-0.0,65.5300935089904,65.52213823196976,2.682211295279557,5.308156332308492,56.323654601805984,0.13126799777849885,69.02517779373325,-0.0,1.1726006596790435,-0.0,17.762783819463163,17.75717329431912,2.810147414572535,2.535734867122368,47.77964526756998,0.484650430112281,341.8474061683478,-0.0,5.2259023934233
3,65.41256262618083,115.64035785964862,5.24065435578979,104.80036051688012,108.80889931411022,30.895314806182068,93.12823569850906,3.1954640420953933,51.08713791022102,51.7910128703827,3.6322937770671633,-0.0,65.50817944737227,65.50022532305086,2.681257062003766,5.307751186054241,56.303535635661056,0.13187718993557554,69.0116532815822,-0.0,1.1894914875573472,-0.0,17.752578011641376,17.74696099298006,2.810066457051937,2.5263908717259556,47.77873019237383,0.4879469792816434,339.7406487407187,-0.0,5.226556121518549
4,65.6339760221115,115.64035785964862,5.238901849020595,104.76531239434063,108.8005895101836,30.940425239417394,93.12823569850906,3.1936270227415453,51.057741000119975,51.60083340390693,3.6679584594712717,-0.0,65.48627311275735,65.47832024646365,2.6803200437782615,5.307345829765137,56.28342418109182,0.13248682319796132,68.99812008756234,-0.0,1.2131360556300013,-0.0,17.742372348564434,17.73674891537661,2.8100676988656423,2.5171138245807967,47.777594042524996,0.4912341441279229,337.6466134088123,-0.0,5.227209849613799
5,65.85402418973999,115.64035785964862,5.237149950410613,104.73027680886993,108.79227541059319,30.98552682308849,93.12823569850906,3.1917899800138714,51.02834492035535,51.41201835877074,3.7138066066450284,-0.0,65.46437438013253,65.45642300554448,2.679398145920887,5.30694026393146,56.26332023999677,0.13309689766931254,68.98457821682864,-0.0,1.2435319420862916,-0.0,17.732166555632915,17.726537126220478,2.810146521860104,2.5079033345741526,47.77623817753698,0.49451188370103805,335.5652418121857,-0.0,5.227863577709048
6,66.07271609743694,115.64035785964862,5.235398650420828,104.69525376467148,108.78395702683271,31.030619551037212,93.12823569850906,3.189952861917255,50.99894987838353,51.22455861114223,3.7698327584242852,-0.0,65.44248313026024,65.43453360292042,2.6784875381472095,5.306534489113875,56.243223814757755,0.13370741346785536,68.97102767528025,-0.0,1.2806755270083,-0.0,17.721960343985042,17.716325697579126,2.810292812893535,2.4987589566410553,47.774664162168975,0.49778015237860973,333.4964673770742,-0.0,5.2285173058042975
7,66.29005970868441,115.64035785964862,5.233647943310494,104.66024326272218,108.77563436915969,31.075703417769883,93.12823569850906,3.188115629791725,50.96955605064396,51.03844605975985,3.8360309176613803,-0.0,65.42059929138105,65.41265203920213,2.6775838703868438,5.306128505812752,56.22313490706739,0.1343183706988127,68.95746846818587,-0.0,1.3245628344748468,-0.0,17.711753498843205,17.70611469074517,2.8104937144207494,2.489680295598012,47.772873398722766,0.5010389104896094,331.4402308514005,-0.0,5.229171033899547
8,66.50606300124572,115.64035785964862,5.231897826268234,104.62524530103796,108.76730744789545,31.1207784177606,93.12823569850906,3.186278254101117,50.94016360445891,50.8536725890742,3.9123939687842735,-0.0,65.39872282835279,65.39077831314948,2.676682431538229,5.305722314531569,56.203053517743385,0.1349297694677965,68.9439006008503,-0.0,1.3751891470843989,-0.0,17.701545856117605,17.695904163844038,2.8107337265278254,2.4806669555645655,47.770867300571055,0.5042881191274944,329.39647273951186,-0.0,5.229824761994796
9,66.72073343540302,115.64035785964862,5.230148300060844,104.59025987434164,108.75897627274337,31.16584454581641,93.12823569850906,3.184440719082073,50.910772684161756,50.670230610233084,3.9989139500849094,-0.0,65.37685375076042,65.36891242146427,2.6757788351537863,5.305315915743663,56.182979646264386,0.1355416098737938,68.93032407826493,-0.0,1.4325491864737283,-0.0,17.691337328234027,17.685694167015132,2.8109961615304044,2.4717185663528043,47.76864719704851,0.5075277429001157,327.36513724211477,-0.0,5.230478490090046
10,66.93408051165554,115.64035785964862,5.228399366274795,104.5552869752979,108.75064085607124,31.210901795318303,93.12823569850906,3.182603007666369,50.88138347049047,50.48811045906755,4.095580489331489,-0.0,65.35499207843479,65.34705435956194,2.6748677127358778,5.304909310052341,56.162913291598706,0.13615389204291886,68.91673890679229,-0.0,1.4966360761778208,-0.0,17.681127820369,17.675484763044306,2.8112597687229184,2.4628346565398513,47.766214781517306,0.5107577368922107,325.34615327460676,-0.0,5.231132218185294
11,67.14611183883612,115.64035785964862,5.226651031938286,104.52032659222836,108.74230120787868,31.255950160916935,93.12823569850906,3.1807651310940908,50.851996082756386,50.30730439619333,4.202383055805433,-0.0,65.33313789922845,65.32520412014348,2.673946009275542,5.3045024979453865,56.142854449965256,0.13676661607665194,68.90314509158314,-0.0,1.5674428346598868,-0.0,17.670917394967454,17.665275993378664,2.81150606941552,2.4540148485947673,47.76357141788671,0.5139780667167864,323.33946364633016,-0.0,5.231785946280544
12,67.35683534316033,115.64035785964862,5.224903304245599,104.4853787130888,108.73395733859543,31.300989637032423,93.12823569850906,3.178927103887157,50.822610642359265,50.12780435947318,4.319310290326289,-0.0,65.31129130306985,65.30336169568126,2.673010964950161,5.3040954799315685,56.12280311719896,0.13737978208076038,68.88954263801078,-0.0,1.644961931138846,-0.0,17.660706132706707,17.655067900190794,2.811716622769116,2.4452587492425653,47.76071852625404,0.5171886968427449,321.3450087333034,-0.0,5.232439674375794
13,67.56625899708736,115.64035785964862,5.223156192364538,104.45044332380478,108.72560925877309,31.346020218019863,93.12823569850906,3.1770889555046065,50.793227256208155,49.94960224007982,4.44634916730515,-0.0,65.2894524045566,65.28152707737873,2.6720610864858236,5.303688256525601,56.10275928755873,0.1379933901619158,68.8759315515158,-0.0,1.7291847300569734,-0.0,17.650494197248094,17.644860520619407,2.811873886527453,2.436565962930694,47.75765753658065,0.5203895926989959,319.3627283719497,-0.0,5.2330934024710425
14,67.7743907406329,115.64035785964862,5.221409705714439,104.41552041005414,108.7172569789562,31.39104189823749,93.12823569850906,3.175250724856855,50.76384602098812,49.77268996240206,4.583485749467488,-0.0,65.26762132143035,65.25970025628459,2.6710963637996756,5.303280828241849,56.0827229542674,0.1386074404265403,68.86231183753746,-0.0,1.8201019914375183,-0.0,17.640281804760583,17.63465388825155,2.8119632782515773,2.427936095726902,47.754389868594295,0.5235807205371081,317.3925625316323,-0.0,5.233747130566292
15,67.98123853283629,115.64035785964862,5.219663854264381,104.3806099569356,108.70890050975413,31.436054672008158,93.12823569850906,3.173412460608229,50.734467023722004,49.59705943171342,4.73070501474439,-0.0,65.24579817830461,65.2378812230855,2.6701180205337134,5.302873195597846,56.062694109537865,0.1392219329815049,68.84868350155122,-0.0,1.917703756119006,-0.0,17.630069225601552,17.62444803331775,2.811972361486505,2.4193687527664793,47.75091694301482,0.5267620472780203,315.43445091474314,-0.0,5.234400858661542
16,68.18681024497785,115.64035785964862,5.217918646175035,104.34571195138851,108.70053986170916,31.481058533689538,93.12823569850906,3.171574217343087,50.705090343732465,49.42270264282655,4.887990772867734,-0.0,65.2239830771878,65.21606996961856,2.6691283519105036,5.302465359107849,56.042672745590664,0.13983686793275374,68.83504654900128,-0.0,2.0219792904604503,-0.0,17.61985676301743,17.6142429833736,2.8118924666319645,2.4108635435524857,47.7472401615948,0.5299335411413549,313.4883337351884,-0.0,5.235054586756791
17,68.39111323784428,115.64035785964862,5.2161740869641156,104.31082638329028,108.69217504473208,31.52605347797576,93.12823569850906,3.1697360536022865,50.67571604739559,49.24961211003778,5.055326407548989,-0.0,65.20217608705133,65.19426648955715,2.668131207263324,5.302057319255309,56.022658854831796,0.14045224537962112,68.82140098500918,-0.0,2.132917578382674,-0.0,17.609644742235204,17.604038761477224,2.811720709682162,2.402420102928643,47.74336082865267,0.5330951734535196,311.5541549125206,-0.0,5.23570831485204
18,68.59415584695074,115.64035785964862,5.214430181092444,104.27595324295685,108.68380607006574,31.571039498847192,93.12823569850906,3.1678980339135423,50.646344211539535,49.077779356476114,5.232692558383125,-0.0,65.18037726365544,65.17247077684877,2.667130796248998,5.301649076588657,56.00265242941263,0.1410680654346818,68.80774681538634,-0.0,2.250505784543152,-0.0,17.59943352174219,17.593835394317654,2.811455515478746,2.3940380173890503,47.73928042007647,0.5362469121267442,309.631850877051,-0.0,5.23636204294729
19,68.7959457660346,115.64035785964862,5.212686928684071,104.24109252541406,108.67543294815196,31.616016590712118,93.12823569850906,3.1660602169117813,50.61697490765208,48.90719655828145,5.420069671018462,-0.0,65.15858660855076,65.15068282838455,2.666131326811236,5.3012406316172545,55.98265346334132,0.14168432820217214,68.79408404553443,-0.0,2.3747309450188037,-0.0,17.58922342728796,17.583632906728752,2.811101078966025,2.3857169052819933,47.73500029282227,0.5393887286880996,307.72136276564896,-0.0,5.237015771042539
20,68.99649059546783,115.64035785964862,5.210944328251725,104.20624422734411,108.6670556893358,31.660984748030586,93.12823569850906,3.1642226585495665,50.587608208168405,48.737855986694115,5.6174376353208055,-0.0,65.13680410314643,65.12890264209082,2.665136844068205,5.3008319848457335,55.962661951356374,0.14230103378520587,68.78041268080705,-0.0,2.505579727420136,-0.0,17.5790147697201,17.57343132387349,2.810663796661057,2.3774563895948058,47.730521785631666,0.5425205955554866,305.8226323398865,-0.0,5.237669499137788
21,69.19579799709419,115.64035785964862,5.2092023753118255,104.17140834835935,108.65867430410496,31.705943965186094,93.12823569850906,3.162385409945999,50.55824419109426,48.56974985074549,5.8247746122737984,-0.0,65.11502969139768,65.10713021772534,2.664150970946612,5.300423136785693,55.94267788952969,0.14291818228799888,68.76673272663594,-0.0,2.643037653162901,-0.0,17.568807833033606,17.563230672849976,2.8101542442806693,2.3692560902802384,47.72584624524018,0.5456424860035604,303.93560071277966,-0.0,5.238323227233038
22,69.39387559953539,115.64035785964862,5.207461063472547,104.13658488998192,108.65028880294255,31.75089423656522,93.12823569850906,3.1605485138776537,50.528882942021376,48.40287039344551,6.04205781909981,-0.0,65.0932632934067,65.08536555623944,2.663176410225403,5.300014087948503,55.92270127522711,0.14353577381449936,68.75304418845337,-0.0,2.7870896179786673,-0.0,17.55860285487614,17.553030983391597,2.8095851685522004,2.361115628948532,47.72097501189823,0.5487543741223345,302.0602091376996,-0.0,5.238976955328287
23,69.59073099646668,115.64035785964862,5.205720384667479,104.10177385541003,108.64189919632678,31.795835556557936,93.12823569850906,3.158712005296482,50.499524553568904,48.237209893547885,6.2692634769724,-0.0,65.07150480834333,65.06360865963202,2.662215009937085,5.299604838845294,55.90273210698016,0.14415380846837517,68.73934707169225,-0.0,2.93771985724982,-0.0,17.54840002942518,17.542832287672958,2.8089714270000963,2.3530346289535258,47.71590941919985,0.5518562348638619,300.19639901494395,-0.0,5.239630683423536
24,69.78637172599863,115.64035785964862,5.203980330020579,104.06697524865228,108.63350549473022,31.84076791955915,93.12823569850906,3.156875904127744,50.470169132119935,48.072760686633636,6.506366223487174,-0.0,65.04975412525711,65.04185953040842,2.661266840676925,5.299195389986925,55.88277038475383,0.14477228635283915,68.72564138178781,-0.0,3.0949115564961285,-0.0,17.53819946737664,17.532634622650054,2.808329422382114,2.3450127164211234,47.71065079309349,0.5549480445381515,298.3441119804953,-0.0,5.240284411518786
25,69.98080532447472,115.64035785964862,5.202240891024487,104.03218907334825,108.62510770862545,31.885691319964028,93.12823569850906,3.1550402296908913,50.44081678462324,47.90951511009112,6.753340645736947,-0.0,65.02801113780595,65.0201181708434,2.660331950402938,5.298785741884254,55.86281610839094,0.14539120757109056,68.71192712417552,-0.0,3.258647867755592,-0.0,17.52800127606079,17.5224380254754,2.807675187680993,2.337049517565391,47.70520045985722,0.5580297794955972,296.5032896782989,-0.0,5.240938139614035
26,70.17403924766577,115.64035785964862,5.200502060094799,103.99741533221435,108.61670584847774,31.93060575217535,93.12823569850906,3.1532049794505093,50.411467638050716,47.74746558371295,7.010159033517414,-0.0,65.00627575118483,64.9983845826347,2.659408161163652,5.29837589504778,55.84286927881216,0.14601057222567038,68.6982043042948,-0.0,3.4289104200301326,-0.0,17.517805441392003,17.512242540257283,2.8070247296353106,2.3291446626201147,47.69955973764531,0.5611014180407955,294.67387409655316,-0.0,5.2415918677092845
27,70.36608095293695,115.64035785964862,5.1987638299950625,103.96265402761902,108.60829992475249,31.975511210595666,93.12823569850906,3.151370151607381,50.38212181867415,47.586604525661464,7.276793721988664,-0.0,64.98454787493814,64.97665876726262,2.658493447429562,5.297965849988011,55.82292989671222,0.14663038041913087,68.68447292758508,-0.0,3.605680872396842,-0.0,17.507611953374628,17.502048210860742,2.806393585199097,2.3212977817395544,47.69372994531439,0.5641629384361305,292.85580721723727,-0.0,5.242245595804534
28,70.55693782087945,115.64035785964862,5.1970261966448605,103.92790515877431,108.59988994790844,32.020407689634624,93.12823569850906,3.149535725653579,50.352779469726784,47.42692443262015,7.553214856725834,-0.0,64.96282745806062,64.95494072423469,2.6575843785924924,5.297555607215131,55.80299796251384,0.1472506322533886,68.6707329994899,-0.0,3.7889394323065257,-0.0,17.497420698075725,17.49185508704304,2.8057942997300667,2.31350850890827,47.68771239735095,0.5672143207835869,291.0490313541138,-0.0,5.242899323899783
29,70.74661723331299,115.64035785964862,5.195289156231746,103.89316872462392,108.59147592840448,32.06529518370209,93.12823569850906,3.1477016817116885,50.323440733838815,47.26841780001647,7.8393926183984135,-0.0,64.94111445289668,64.9332304528907,2.6566776395441027,5.2971451672393295,55.78307347646678,0.14787132783037366,68.65698452545274,-0.0,3.978666330476449,-0.0,17.48723156506522,17.481663218351898,2.8052390466556933,2.3057764780495544,47.68150840878335,0.5702555451522576,289.25348881621613,-0.0,5.243553051995033
30,70.93512649566935,115.64035785964862,5.193552710023109,103.85844471903118,108.58305787669319,32.11017368721475,93.12823569850906,3.1458679833553513,50.294105768449434,47.11107720140582,8.13529500980345,-0.0,64.91940887528871,64.91152794939522,2.655769082550083,5.296734530570486,55.76315643747184,0.14849246725137466,68.64322751092149,-0.0,4.174840353762617,-0.0,17.477044351974456,17.47147265947951,2.804734458632135,2.298101326897815,47.675119293167675,0.5732865934198909,287.46912224632064,-0.0,5.244206780090281
31,71.12247312149246,115.64035785964862,5.191816858906385,103.82373313610266,108.57463580352103,32.15504319443213,93.12823569850906,3.1440345956767186,50.26477473293816,46.95489499877263,8.440889203585998,-0.0,64.89771073632969,64.88983321006491,2.654854818813671,5.296323697732819,55.7432468443134,0.14911405062055952,68.6294619614968,-0.0,4.377439738656249,-0.0,17.466858864870943,17.461283465792107,2.804287477723218,2.290482682866927,47.66854640073303,0.5763074468896872,285.6958726628733,-0.0,5.244860508185531
32,71.30866427025464,115.64035785964862,5.190081607075198,103.78903396683324,108.56620971921518,32.1999036998386,93.12823569850906,3.1422014822632915,50.2354477818887,46.799863914473335,8.756141719238133,-0.0,64.87602008843984,64.86814622927152,2.6539323991062918,5.295912669230096,55.723344693765426,0.14973607803756414,68.6156878825671,-0.0,4.586442288628588,-0.0,17.456674901463014,17.451095690989913,2.803899278468077,2.282920190949888,47.66179102720934,0.5793180891318521,283.9336836363393,-0.0,5.245514236280781
