PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
1.458439036167552,0.41946221268863554,1.2122818528315815,-0.4070191674103989,2.299988357848983,-0.27110157445973887,-1.0907612285465984,1.2645897499742462,-0.3997744513628902,0.11537208149284442
-0.6669066014972697,-0.15277547575653191,-1.1966826545665272,-0.7240149342832934,-0.11177476350116178,0.419085971838479,-0.49022253573611,0.985691985284721,0.061193151787167395,-0.1541086570564519
0.7507891351919247,-1.2825406274568056,0.07074329348138277,1.6346405159912414,1.0412078013362778,0.7563909462701831,0.04564731581389803,-0.28614984891070167,1.2327477289088733,0.299703796993316
-1.1684446065719394,1.372153206516751,-1.7270757122310343,-1.1578441451059163,0.08963334775121584,-0.09810959785735449,-1.174075050235099,1.4284904089184949,0.38510306105461223,-1.0112419578341192
1.2089805335874266,0.25734939393182843,-0.6252845256674415,-0.8228110877874032,-0.1274672925428265,-0.6611193222019293,0.02505173015627209,-1.1686638940859748,0.41934988286116687,-1.1112148479858455
-0.8095949299145357,-1.5353749876379539,1.37110145785151,1.137113693709355,-0.19860784781755492,-1.9342659511249585,0.0069868278934639184,1.382041585874868,0.01410908875811414,-0.5262338849207738
-0.4470267069301563,0.2057911805478832,-0.26725032777950264,0.7354183412021967,-0.16896214025505246,-0.012245381715830138,-0.008966073903434959,-1.8759608883097232,0.5882295245825722,0.7867332098809656
-0.706391122406271,0.4702271889570118,0.7417076414276629,-1.3265367852494299,-2.0778418332473323,0.8255483734975583,-0.33819376454140115,1.0932213730616462,-1.2840537004130124,2.3463311823661828
0.039579051097685836,-0.9994140209640254,0.41739725920833676,0.9346496569167752,-0.9548985105911545,1.4549126143298756,0.25904828932662954,0.6826300172828929,0.42645869035122036,-1.3612519903759224
0.3644225131568402,1.0141531472915648,-0.14513334236483558,-0.06563468996874496,0.042470160021724254,-0.526585791977857,-0.13427142970980194,-1.1414880545243542,-0.4365138704779267,0.5404155865129773
-0.3730586113352183,-0.6693684649232619,-1.5739509324235346,-0.584238295011057,0.020658467728365364,-1.0128751930983002,-0.14068826057648787,-1.048959181365899,0.48123218883825486,-0.45364091480223284
0.2747273844967177,0.5691845054950339,0.706631838411724,-0.5609546047512572,0.2919127777209212,1.6968719647915331,1.20855069473027,-0.3581460035009931,-1.978083499333902,-0.005974613181743476
0.7723645308925581,-0.06589116577240178,-0.6363101823285149,1.5511813626178326,1.7146975374948723,0.5001729024222202,0.8216584807826052,-0.15675187225618561,2.1485765600782742,0.24413923502548487
-0.8809626886436203,-0.49227008478723705,-0.7409194610418469,-0.7412983408787817,0.17094971189062408,0.4030374424430501,0.24673601734854542,0.24359126148472765,0.025624067285382426,-0.1262838019822042
0.011638574484556349,1.9839055423522958,0.7894290417550771,1.114491123348957,-0.20691502568840756,-0.21393627702591805,-0.8300494665684695,-0.17119394451667663,0.13975078563979124,0.6692640921116839
0.01571850154789828,-1.1426118988843952,-0.9129343489795195,-0.8703635130099343,0.00891638680099024,0.311871954962695,0.26503805473396597,0.10136204392285422,-0.00509377697381048,-0.7027685726997495
1.4743767059543014,0.16872446201426777,-0.6620203040923986,-0.38338331821746313,-0.6857134754592592,-0.2366326794043838,0.08967097133802147,-0.6689614705299498,-0.5293018569418179,-1.507604755347257
-0.3675873067886724,0.029372437442387895,1.8975049749655963,1.3704372664078484,-0.09736518435361023,-0.9455230433700692,1.2111806412939112,0.8078846304663002,-0.7239157487812721,0.18079451642734717
-0.4128368810113439,0.6455378331090095,-1.2313512570919654,-0.44071714798430056,-0.3062956576249296,0.7958181760533318,-1.278635603304771,1.2214864251800208,0.16631375165003534,-0.5362102648936043
-0.6585061041000596,-1.1392466635968903,0.4265957591018488,0.1926352973065969,-0.3397128907850144,-0.8713783952045302,-0.013643655746536226,0.8881343104776147,0.28208880129620273,-0.20941652453396017
-1.1167701933264662,-0.1295887772715484,0.48381326335523933,0.6260127925167547,-0.1410614002926763,-0.6299467036193521,0.7078908413100544,0.24448185758250146,0.32778938315880596,0.5242222871895444
0.7471735480258845,0.1439210473288025,1.091106387978435,-1.980436167340989,-1.6586500023985733,0.05621173198854105,0.6248441254559871,-0.7750628706347409,-0.9962600183527136,1.874967028683541
-1.5073002483128086,-0.490849379634963,0.05606052639840132,0.7085431911550755,0.08510086494263981,0.19720207712614488,1.1822126288081516,-2.152253522282312,0.4832605461139154,1.3647718202852108
