PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
-5.003730502188438,4.396617908558002,-4.716418002091017,0.9749961770994886,-0.5293669151134893,0.3174891037350511,0.08162448127479215,-0.1735765826627177,0.0658021789690824,0.047980367320016606
2.763798464356444,2.268856767692693,3.3608814343987587,-1.0088415083667603,-0.10621846277362774,-0.1136684784017976,-0.3338397021508971,-0.19446459435405014,0.051786395673777845,0.07504950364474938
-2.2567105562410528,-10.975594512622266,-1.561401890579008,0.7186333462129185,0.6203839900954491,-0.05063878178301924,0.061694551384513824,-0.10029545273072947,-0.0210761263494017,-0.01300663095403954
-0.8679164704733705,3.74237968576077,0.04978818828788898,-0.0055677114985484295,0.2017442601354341,0.03824836309316181,0.023469685534180013,0.06195845231271878,-0.011211150991689095,-0.008299101414844894
4.0182915216439765,2.36588031276314,2.3245984991084865,-1.6964428766860684,0.11454423918549006,-0.015130799922822562,-0.2649684975588229,0.03573114543550676,-0.040464254477433244,0.025608192911197373
-2.2054809577733567,-8.877518009872869,-0.788202216851874,1.444861189075444,-0.145163057127235,-0.11473641182267157,0.6547465144066803,0.16794314788270703,-0.10099644614352392,0.0427659986863822
-4.759936746898891,0.7562311786239094,0.4993479502260374,-0.07268109866070577,0.4172470772395904,0.45872623919866473,0.2578281987321589,0.11895670576511089,-0.04140068592746017,-0.02066774233161058
-0.5043116619488556,12.485381771393477,-4.032339206912581,0.9484594181419234,-0.012389779123420132,-0.2458355923968365,-0.18165486523379154,0.009631739232255297,0.002561030188770267,-0.03126550341810707
27.10939866952397,-11.05919794692009,-3.0508479112325473,-3.6734034138900205,0.3694749890881055,-0.0022057740265089974,0.5923010929081416,0.1162088909314407,0.021452490717921317,-0.036931797054953745
-7.038600156093973,4.801694003134628,-0.7048584777566128,0.417578805466891,0.6096454328630678,0.06386905559853964,0.1798876560389428,0.11824141262874302,0.05357582581890383,-0.03631898025549119
-8.767054072403809,-4.900221934999424,-1.3051134931616677,-0.2503407333583838,-0.036243975566301316,0.5072908072690903,0.09788294332635777,-0.003759407580882492,-0.0016529389455048208,-0.005442190108775874
11.403149548841819,5.945159342481294,0.11344260715048056,0.6279431411462095,1.7755882218186683,0.13029491973220172,-0.03153239037763731,-0.18409615426170162,0.16385037239121855,-0.030958366982894087
