time_ind,v_la,v_lv,v_sas,v_sat,v_svn,v_ra,v_rv,v_pas,v_pat,v_pvn,p_lv,q_ao,p_sas,p_sat,q_sas,p_svn,q_sat,p_ra,q_svn,q_ti,p_rv,q_po,p_pas,p_pat,q_pas,p_pvn,q_pat,p_la,q_pvn,q_mi,T
0,62.2665651485644,113.63153357221907,4.724930477372606,94.48724758169045,108.81455392204342,42.43253230798909,125.17522393007043,2.3086922101693093,29.250130137956575,46.90859071192465,3.4295372366393426,-0.0,59.061630967157775,59.054529738556845,2.3942713638281337,5.308027020587537,50.27368774274655,0.33592082278728125,66.2947493040034,-0.0,1.6687062167745534,-0.0,12.826067834273942,12.820536945190788,2.781362357617128,2.2882239371670527,38.02281936113454,0.4425058977764271,307.61967323177095,-0.0,4.373226855844259
1,62.49000628367654,113.63153357221907,4.723185711795575,94.45235655621458,108.8028765632089,42.48084545787651,125.17522393007043,2.3066651230539015,29.2244448478352,46.712861954049295,3.4344959307710408,-0.0,59.039821397444896,59.03272284763441,2.393313287820284,5.307457393327316,50.253822252964675,0.3368270551283207,66.2750711759866,-0.0,1.6700508022461287,-0.0,12.814806239188345,12.809278902597612,2.7808966734592446,2.2786761928804506,38.01904840679687,0.44567032674821355,305.50097768870614,-0.0,4.3739557269869
2,62.71190936516557,113.63153357221907,4.7214416431139865,94.41747930129269,108.79119907399364,42.52914427069524,125.17522393007043,2.3046383869748186,29.1987620571789,46.51866839929566,3.4493530191895094,-0.0,59.018020538925036,59.01092456330822,2.392358098101706,5.306887759707061,50.23396482111273,0.33773393017959313,66.25538439369959,-0.0,1.674079408307891,-0.0,12.803546594304546,12.798021955537488,2.7804006714462814,2.2692033365510054,38.014993602886896,0.4488234809658435,303.396642597527,-0.0,4.374684598129541
3,62.932284093879844,113.63153357221907,4.719698269220715,94.38261582202729,108.77952146675091,42.57742873109664,125.17522393007043,2.302612019684765,29.17308196045036,46.32600013459999,3.4741129696899713,-0.0,58.99622836525916,58.98913488876735,2.391406755324923,5.306318120329367,50.214115448514775,0.33864144832669024,66.23568896003569,-0.0,1.6807932464345523,-0.0,12.79228899824869,12.786766189244773,2.779887403807673,2.259804884614631,38.01065692140001,0.45196531844539944,301.3065943615386,-0.0,4.375413469272181
4,63.15114067437094,113.63153357221907,4.717955587139792,94.34776611562206,108.76784375344734,42.62569883288636,125.17522393007043,2.3005860289346094,29.147404751038525,46.13484675427087,3.508773087926845,-0.0,58.974444839247624,58.96735382226407,2.3904597703216734,5.305748475777975,50.194274132083635,0.3395496095554523,66.21598488296696,-0.0,1.6901915860349876,-0.0,12.781033494081164,12.775511688483196,2.7793688824319216,2.250480329476625,38.006040439004316,0.4550958067872977,299.2307537815546,-0.0,4.376142340414822
5,63.368488546839025,113.63153357221907,4.716213593982808,94.3129301795901,108.75616594522278,42.67395457029986,125.17522393007043,2.298560412642096,29.121730616654496,45.94519863247934,3.553329573198014,-0.0,58.952669924785326,58.945581362244106,2.3895170957322884,5.305178826596287,50.174440869321515,0.3404584138516867,66.19627216992801,-0.0,1.7022733965215642,-0.0,12.76978007023387,12.76425853552785,2.778854586131977,2.2412292015843556,38.00114609801369,0.45821491735479425,297.16904737159354,-0.0,4.376871211557463
6,63.584338898680784,113.63153357221907,4.714472286324855,94.27810801097468,108.74448805530092,42.722195936495105,125.17522393007043,2.296535165504548,29.096059782442463,45.757044361987155,3.6077775028214574,-0.0,58.93090357906092,58.92381750685946,2.3885785081529844,5.304609173429369,50.154615657368055,0.34136786119822815,66.17655082974855,-0.0,1.7170373430737522,-0.0,12.758528697247488,12.753006829061006,2.778355145089877,2.2320509444871752,37.995976206909965,0.4613226166369807,295.1213879750324,-0.0,4.377600082700104
7,63.79870234674321,113.63153357221907,4.7127316615228745,94.24329960632237,108.73281009630963,42.770422924940675,125.17522393007043,2.294510275632495,29.070392468395283,45.57037311784396,3.6721108360302366,-0.0,58.90914576903616,58.90206225395177,2.387643328848139,5.304039516893209,50.13479849355494,0.3422779515776343,66.15682087087433,-0.0,1.7344817876942795,-0.0,12.747279309069416,12.741756665507078,2.7778775762314094,2.222945030138727,37.99053297812933,0.4644188741507719,293.08769266465913,-0.0,4.378328953842744
8,64.01158855462234,113.63153357221907,4.710991717752451,94.20850496186479,108.72113207982783,42.81863552965049,125.17522393007043,2.2924857243557364,29.044728882034278,45.38517504760261,3.746322571281941,-0.0,58.887396471905866,58.88031560116577,2.386710415792738,5.303469857552633,50.114989375543516,0.343188684972771,66.13708230106482,-0.0,1.7546048318647147,-0.0,12.736031801976312,12.730508135824113,2.7774250522743107,2.2139109779318322,37.9848184491874,0.4675036636119827,291.0678857199749,-0.0,4.379057824985385
9,64.2230076266804,113.63153357221907,4.709252453609219,94.17372407314285,108.70945401799341,42.866833744350075,125.17522393007043,2.2904614942884285,29.019069237988564,45.201439849657554,3.830404773930678,-0.0,58.86565567011545,58.858577545714574,2.3857787325644613,5.302900195999734,50.095188300591424,0.34410006136520377,66.11733512846041,-0.0,1.7774043240489266,-0.0,12.72478607938016,12.71926133408556,2.7769995830835454,2.2049482853491464,37.97883475591061,0.4705769581340023,289.0618878691907,-0.0,4.379786696128026
10,64.43296958599778,113.63153357221907,4.707513868602461,94.13895693478663,108.69777592293293,42.915017562773535,125.17522393007043,2.2884375655106206,28.993413751240816,45.01915730586573,3.924347971950466,-0.0,58.84392335753097,58.83684808424194,2.3848470884629003,5.302330532826052,50.075395265718655,0.3450120807353102,66.0975793612099,-0.0,1.8028776958391477,-0.0,12.713542030614564,12.708016354519826,2.7765997436412633,2.196056453944667,37.972584037628934,0.4736387326032956,287.0696202235619,-0.0,4.380515567270667
11,64.64148442725585,113.63153357221907,4.705775962845435,94.10420354082358,108.68609780676888,42.96318697865768,125.17522393007043,2.2864139213583567,28.96776263273145,44.838317227269286,4.028142160449518,-0.0,58.82219953556816,58.81512721301501,2.3839143825939635,5.301760868622927,50.05561026766542,0.3459247430630435,66.07781500746512,-0.0,1.8310222343372273,-0.0,12.702299563101981,12.696773289583575,2.776222432587315,2.18723498669606,37.96606843086209,0.4766889624908028,285.09100403420956,-0.0,4.381244438413307
12,64.84856205408131,113.63153357221907,4.7040387378479664,94.06946388388776,108.67441968161086,43.011341985748984,125.17522393007043,2.284390547754346,28.942116088339198,44.65890951844009,4.141775617877107,-0.0,58.8004842230998,58.793414927430135,2.3829795295029292,5.301191203981074,50.03583330264773,0.34683804832702375,66.05804207538733,-0.0,1.8618347611606334,-0.0,12.691058598635257,12.685532229514902,2.7758600767001096,2.1784833911434163,37.95929007076932,0.4797276252079219,283.12596098924905,-0.0,4.381973309555947
13,65.05421337413604,113.63153357221907,4.702302195079931,94.03473795605072,108.6627415608143,43.05948257715058,125.17522393007043,2.282367433152082,28.916474340718587,44.48092306060825,4.265235121940297,-0.0,58.77877743849936,58.77171122253199,2.3820416564092044,5.300621539551973,50.01606436635775,0.34775199650343325,66.03826057398054,-0.0,1.8953116909898218,-0.0,12.679819073067122,12.67429327190484,2.7755047762040435,2.1698011249077167,37.952251308496294,0.4827546961263286,281.17440479689805,-0.0,4.382702180698589
14,65.2584471359529,113.63153357221907,4.700566336745815,94.00002574987144,108.65106345520279,43.1076087472755,125.17522393007043,2.280344578251797,28.89083755766496,44.30434893674527,4.398507992648386,-0.0,58.7570792093229,58.75001609366994,2.3811006222814983,5.300051875863607,49.99630345456696,0.34866658757141084,66.01847051056262,-0.0,1.931449585554388,-0.0,12.66858099028776,12.663056490299267,2.7751469302688263,2.161187753011961,37.94495404325703,0.48577015740342955,279.2362659347553,-0.0,4.383431051841229
15,65.4612730772977,113.63153357221907,4.6988311654434565,93.9653272569127,108.63938537684463,43.15572048989476,125.17522393007043,2.2783219890989277,28.86520592051295,44.129177221705355,4.541579635031443,-0.0,58.73538956804342,58.72832953557072,2.380156486220152,5.299482213504672,49.976550562370534,0.3495818215073372,65.9986718932978,-0.0,1.9702444873235774,-0.0,12.65734438388293,12.651821964178419,2.774775594425617,2.152642791302697,37.937400387979515,0.48877398964575963,277.31146694282285,-0.0,4.38415992298387
16,65.66269997098767,113.63153357221907,4.6970966829825835,93.93064247007598,108.62770733666898,43.203817799368,125.17522393007043,2.2762996785461787,28.839579584798177,43.955398974282936,4.694435784015485,-0.0,58.71370853728252,58.706651543797776,2.379209712669265,5.298912553008298,49.95680568526515,0.3504976982889819,65.97886472959088,-0.0,2.0116925282202875,-0.0,12.646109325256548,12.64058976171465,2.7743814835194995,2.1441658036235545,37.92959224697837,0.4917661764027683,275.399937870131,-0.0,4.3848887941265104
17,65.86273688846762,113.63153357221907,4.695362890644896,93.89597138257194,108.61602934605409,43.251900669824614,125.17522393007043,2.274277669175226,28.813958701487508,43.783004949484585,4.857060089844308,-0.0,58.69203613306143,58.68498211410774,2.3782611422048694,5.298342894929525,49.93706881855686,0.3514142178920106,65.95904902716687,-0.0,2.0557892748908837,-0.0,12.634875939862365,12.629359949077795,2.7739557449333008,2.1357563389992444,37.921531589847476,0.49474670215818856,273.50160614017597,-0.0,4.385617665269152
18,66.061395775953,113.63153357221907,4.693629790450332,93.86131398515077,108.6043514199383,43.29996909355614,125.17522393007043,2.272255985140089,28.788343475313745,43.611982972208104,5.029431982416635,-0.0,58.670372380629374,58.663321240719526,2.377311661955929,5.297773239997046,49.91733995609685,0.3523313802851832,65.93922479615817,-0.0,2.102529149604901,-0.0,12.623644361889381,12.618132616003681,2.773486329010591,2.1274138035223427,37.91322100996677,0.4977155455748367,271.61637632458434,-0.0,4.386346536411792
19,66.25868599746926,113.63153357221907,4.691897382020709,93.82667027244086,108.59267357019534,43.34802306443862,125.17522393007043,2.2702346619571494,28.76273404896307,43.44232350022548,5.211532299750532,-0.0,58.64871727525908,58.64166892027584,2.376362320194814,5.297203588790072,49.89761909351124,0.35324918544141476,65.91939204464877,-0.0,2.1519069564535305,-0.0,12.612414788650828,12.60690782503265,2.772967718550588,2.119137731718312,37.904662535590475,0.5006726925378665,269.7441731967409,-0.0,4.387075407554433
20,66.45461634299524,113.63153357221907,4.690165664420154,93.79204023995625,108.58099580802039,43.396062576698725,125.17522393007043,2.268213737949036,28.737130551029303,43.27401757664136,5.403342143173464,-0.0,58.627070805252146,58.62002514997295,2.3754142096187065,5.296633941854708,49.87790622682356,0.35416763333449613,65.8995507802695,-0.0,2.203917570926196,-0.0,12.601187433050194,12.595685632528282,2.772395890660196,2.1109276866654283,37.895858069313164,0.5036181305827703,267.88492601377635,-0.0,4.3878042786970735
21,66.6491962557992,113.63153357221907,4.688434636949972,93.75742388256732,108.56931814544647,43.444087624131754,125.17522393007043,2.2661932502938305,28.711533123637402,43.10705557888453,5.60484103605454,-0.0,58.605432961874875,58.59838992660487,2.3744682097092205,5.2960642997779335,49.85820135183377,0.3550867239361232,65.87970101122414,-0.0,2.2585554406375974,-0.0,12.58996250163239,12.584466100784939,2.7717669910920826,2.1027831989699735,37.886809654854936,0.5065518464803984,266.0385587482625,-0.0,4.388533149839714
22,66.84243504956586,113.63153357221907,4.686704297980246,93.72282119608228,108.55764059448609,43.49209820054693,125.17522393007043,2.264173240954475,28.6859419006527,42.941428017441936,5.816005971395504,-0.0,58.58380372475328,58.57676324755172,2.373524880434617,5.2954946631457185,49.83850446489481,0.3560064572159704,65.85984274572998,-0.0,2.315814327075181,-0.0,12.578740227524861,12.573249288476736,2.7710812899403985,2.0947038057288707,37.87751930375977,0.5094738296301161,264.2049960164591,-0.0,4.389262020982355
23,67.03434208223467,113.63153357221907,4.684974646132624,93.6882321760556,108.54596316715875,43.540094299748574,125.17522393007043,2.2621537495737067,28.660357019449503,42.77712535735708,6.0368148098192105,-0.0,58.56218307665804,58.555145110035035,2.3725848688626012,5.294925032544385,49.818815562209494,0.3569268331443992,65.83997599199981,-0.0,2.375688226988075,-0.0,12.567520830965035,12.562035255815793,2.77033791686891,2.086689041822292,37.86798903783726,0.5123840685208756,262.3841622169027,-0.0,4.389990892124995
24,67.22492655629254,113.63153357221907,4.683245678319018,93.65365681975946,108.53428587545883,43.58807591555824,125.17522393007043,2.2601348154171417,28.634778613627915,42.61413822327737,6.2672424071624535,-0.0,58.540570978987965,58.53353551234995,2.371648242415611,5.294355408559023,49.79913464098855,0.3578478516893567,65.82010075826223,-0.0,2.4381703223561226,-0.0,12.556304530095227,12.55082406135997,2.769543339866965,2.078738449915965,37.85822083384841,0.5152825546816157,260.5759825390582,-0.0,4.3907197632676365
25,67.41419769970098,113.63153357221907,4.681517391736924,93.61909512417925,108.52260873138493,43.63604304179443,125.17522393007043,2.2581164777631346,28.60920681745589,42.45245721369497,6.507264111766237,-0.0,58.51896739671178,58.51193445261233,2.3707151618470923,5.29378579177493,49.779461698276656,0.358769512819181,65.80021705274332,-0.0,2.503253928705217,-0.0,12.545091543128523,12.539615763959853,2.7687028213298763,2.070851571399751,37.84821667594607,0.5181692791426117,258.78038204285656,-0.0,4.391448634410277
26,67.60216465921401,113.63153357221907,4.679789784348834,93.58454708553776,108.51093174692404,43.68399567228491,125.17522393007043,2.256098767325839,28.583641771623945,42.29207301045118,6.756853704223336,-0.0,58.49737230436065,58.49034192846139,2.3697851956018408,5.293216182776837,49.75979673121491,0.3596918165009415,65.78032488367862,-0.0,2.5709319364550733,-0.0,12.533882040699103,12.528410425281084,2.767823332872975,2.063027951729322,37.83797853076326,0.52104423447715,256.9972862086953,-0.0,4.392177505552918
27,67.78883650783428,113.63153357221907,4.678062854517623,93.55001269966017,108.49925493405254,43.73193380086523,125.17522393007043,2.254081708458069,28.558083621234893,42.13297637108774,7.015983540776296,-0.0,58.47578568147051,58.46875793728789,2.368857435736883,5.29264658214896,49.740139737102126,0.3606147627005457,65.76042425931219,-0.0,2.6411968498026304,-0.0,12.522676158100381,12.517208108923235,2.7669137551846963,2.055267140053056,37.82750834799218,0.5239074146670494,255.22662089766774,-0.0,4.392906376695558
28,67.97422227084479,113.63153357221907,4.676336600787569,93.5154919621924,108.48757830473897,43.77985742137662,125.17522393007043,2.252065319031802,28.53253251662394,41.97515810211445,7.284625049289117,-0.0,58.45420750984484,58.447182476370536,2.3679310093802983,5.292076990475127,49.720490713149175,0.3615383513831416,65.74051518789314,-0.0,2.7140409212083285,-0.0,12.51147399462112,12.506008880779289,2.7659836891852483,2.0475686879080173,37.81680806715539,0.5267588145768822,253.46831222185583,-0.0,4.3936352478381995
29,68.15833094111511,113.63153357221907,4.674611021943726,93.48098486854124,108.47590187094698,43.827766527663634,125.17522393007043,2.2500496130601237,28.50698861113414,41.8186090433056,7.5627490289895025,-0.0,58.4326377742968,58.425615542838564,2.3670049723463134,5.291507408338932,49.70084965652446,0.3624625825133559,65.72059767767435,-0.0,2.7894562326733636,-0.0,12.500275628111797,12.494812808060573,2.765043144326969,2.0399321484539272,37.80587962110471,0.5295984296772459,251.72228646278023,-0.0,4.39436411898084
30,68.34117142923643,113.63153357221907,4.672886118424692,93.44649141246252,108.464225644628,43.87566111358035,125.17522393007043,2.2480345930061643,28.481452067502516,41.66332011886987,7.850324682492118,-0.0,58.41107648030889,58.40405713278937,2.366078274186444,5.290937836323372,49.68121656385432,0.3633874560545035,65.70067173691824,-0.0,2.867434433265864,-0.0,12.489081072256466,12.483619962095869,2.764100590937646,2.0323570789692575,37.794724930959504,0.5324262569548012,249.98847033574273,-0.0,4.395092990123481
