time_ind,v_la,v_lv,v_sas,v_sat,v_svn,v_ra,v_rv,v_pas,v_pat,v_pvn,p_lv,q_ao,p_sas,p_sat,q_sas,p_svn,q_sat,p_ra,q_svn,q_ti,p_rv,q_po,p_pas,p_pat,q_pas,p_pvn,q_pat,p_la,q_pvn,q_mi,T
0,65.27370983062275,113.30210929057557,5.946912288985505,118.92364849335483,119.52043027541148,32.93664675784803,86.60295666516126,2.3437205962960705,29.31875300807359,55.831112793668446,3.4043224849859404,-0.0,74.33640361231791,74.32728030834681,3.051369393738876,5.830264891483534,64.07185835908065,0.27538706316577644,74.06503771090343,-0.0,0.8745552566307321,-0.0,13.020669979422411,13.013891977930575,3.3557355223043923,2.7234689167642756,45.31532481836549,0.48603739325909473,372.90525391753016,-0.0,4.702561771273613
1,65.46826074863387,113.30210929057557,5.9453164014848365,118.89173770467423,119.51520298444241,32.975380724998416,86.60295666516126,2.3419652812469547,29.296807999728873,55.660262199051154,3.4092673577816703,-0.0,74.31645501855952,74.30733606542141,3.0510974815364045,5.830009901680163,64.05344032274894,0.2763533254705111,74.04875434946203,-0.0,0.8775227690032122,-0.0,13.010918229149544,13.004151114532522,3.35634588646953,2.7151347414170908,45.31168045953127,0.48891917306150756,371.0359280592639,-0.0,4.703084801166981
2,65.66183671933811,113.30210929057557,5.943720666897976,118.8598363905807,119.50997458164419,33.014106176477064,86.60295666516126,2.3402096810893966,29.274865228452782,55.49038459978053,3.4240884201783977,-0.0,74.29650833622378,74.28739774411295,3.0507791449224975,5.829754857641225,64.03502784160654,0.2773203149304299,74.03246056947728,-0.0,0.886417170912513,-0.0,13.001164894940885,12.99441124411563,3.356822557838086,2.7068480292575487,45.3078573781515,0.49179486659451505,369.17552711050564,-0.0,4.703607831060349
3,65.85444197168256,113.30210929057557,5.942125118392267,118.82794451922926,119.50474507488157,33.05282310309681,86.60295666516126,2.338453871680799,29.25292471318407,55.32147567211341,3.448788332875892,-0.0,74.27656397990242,74.2674653245183,3.050384058923248,5.829499759750366,64.01662092311494,0.27828803202232233,74.01615636970725,-0.0,0.9012400590952571,-0.0,12.991410398226456,12.984672375086362,3.357144728215508,2.698608569371347,45.30385380521195,0.49466443880613603,367.3240217608685,-0.0,4.704130860953718
4,66.04608115041165,113.30210929057557,5.940529802281205,118.79606204139785,119.49951447251243,33.091531499408426,86.60295666516126,2.3366979377684713,29.230986463941605,55.1535306765391,3.483364429732623,-0.0,74.25662252851414,74.24753877587368,3.049886653187468,5.829244608415286,63.99821956438626,0.2792564769030725,73.99984175349618,-0.0,0.9219898335491161,-0.0,12.981655209824636,12.974934511891849,3.357296036568624,2.6904161305628445,45.299668216991805,0.4975278577649805,365.48137879964395,-0.0,4.704653890847086
5,66.23675888222354,113.30210929057557,5.938934777220273,118.76418889552565,119.49428278288926,33.13023135996474,86.60295666516126,2.3349419717634223,29.209050483869675,54.98654489080418,3.52781291634084,-0.0,74.23668471525251,74.22761805970354,3.0492678601255188,5.828989404043424,63.979823753821776,0.28022564972887615,73.98351672419398,-0.0,0.9486642171777112,-0.0,12.971899843129918,12.965197655927767,3.35726547352474,2.682270482478214,45.295299270218514,0.5003850920755384,363.6475650671126,-0.0,4.705176920740454
6,66.42647977642847,113.30210929057557,5.93734010997136,118.73232501195362,119.48905001435465,33.168922679320275,86.60295666516126,2.3331860704429634,29.187116772409798,54.820513609379596,3.5821289099497817,-0.0,74.21675137464106,74.20770313247105,3.0485159916719695,5.828734147041736,63.96143347212334,0.2811955506552539,73.96718128515309,-0.0,0.9812602797492856,-0.0,12.962144835794035,12.95546180694622,3.357047498084744,2.674171395579454,45.29074578149499,0.5032361108573735,361.8225474536801,-0.0,4.705699950633822
7,66.61524914482402,113.30210929057557,5.935745882256893,118.70047030562294,119.4838161765463,33.20760545117376,86.60295666516126,2.3314303469892494,29.16518532853999,54.65543140830758,3.6463053262199576,-0.0,74.19682352821026,74.18779394101438,3.047628401983489,5.828478837880354,63.94304868838027,0.28216617986134285,73.95083544025348,-0.0,1.0197737698167426,-0.0,12.952390816606735,12.94572696449357,3.356643304974106,2.6661186052832573,45.286006582113735,0.506080879034632,360.0062877081042,-0.0,4.7062229805271905
8,66.80307078146944,113.30210929057557,5.934152151910318,118.66862471632078,119.47858127636029,33.24627967100854,86.60295666516126,2.329674880879582,29.143256153622147,54.491294412689655,3.72033624139105,-0.0,74.17690189887806,74.16789044770051,3.0466098033090394,5.82822347689567,63.92466937650564,0.28313753747506004,73.93447919227481,-0.0,1.064201132418659,-0.0,12.942638227108583,12.935993129174333,3.356058288931184,2.658111922570188,45.28108094943707,0.5089193718491173,358.1987584535118,-0.0,4.7067460104205585
9,66.98994962313834,113.30210929057557,5.932558988881175,118.63678817100809,119.47334532278154,33.2849453329291,86.60295666516126,2.3279197706643346,29.121329255056178,54.32809757980198,3.804212693628718,-0.0,74.15698736101378,74.1479926068801,3.0454733302046786,5.827968064525975,63.90629550005597,0.2841096236626728,73.91811254484404,-0.0,1.11453698938751,-0.0,12.932887614801654,12.926260304273153,3.3553043667467732,2.650151101453716,45.27596806326534,0.5117515575591703,356.39992398242424,-0.0,4.7072690403139275
